season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
2020,4,silverstone,ricciardo,1989-07-01,Australian,renault,8,5300933.0,Finished,12.0,4
2020,4,silverstone,norris,1999-11-13,British,mclaren,5,5303560.0,Finished,10.0,5
2020,4,silverstone,ocon,1996-09-17,French,renault,9,5308220.0,Finished,8.0,6
2020,4,silverstone,gasly,1996-02-07,French,alphatauri,11,5312471.0,Finished,6.0,7
2020,4,silverstone,albon,1996-03-23,Thai,red_bull,12,5313953.0,Finished,4.0,8
2020,4,silverstone,stroll,1998-10-29,Canadian,racing_point,6,5318594.0,Finished,2.0,9
2020,4,silverstone,vettel,1987-07-03,German,ferrari,10,5323140.0,Finished,1.0,10
2020,4,silverstone,bottas,1989-08-28,Finnish,mercedes,2,5323450.0,Finished,0.0,11
2020,4,silverstone,russell,1998-02-15,British,williams,20,5333287.0,Finished,0.0,12
2020,4,silverstone,sainz,1994-09-01,Spanish,mclaren,7,5334653.0,Finished,0.0,13
2020,4,silverstone,giovinazzi,1993-12-14,Italian,alfa,15,5335488.0,Finished,0.0,14
2020,4,silverstone,latifi,1995-06-29,Canadian,williams,18,5335832.0,Finished,0.0,15
2020,4,silverstone,grosjean,1986-04-17,French,haas,17,5336333.0,Finished,0.0,16
2020,4,silverstone,raikkonen,1979-10-17,Finnish,alfa,16,,+1 Lap,0.0,17
2020,4,silverstone,kvyat,1994-04-26,Russian,alphatauri,19,,Accident,0.0,18
2020,4,silverstone,kevin_magnussen,1992-10-05,Danish,haas,14,,Collision,0.0,19
2020,4,silverstone,hulkenberg,1987-08-19,German,racing_point,13,,Power Unit,0.0,20
2020,5,silverstone,max_verstappen,1997-09-30,Dutch,red_bull,4,4781993.0,Finished,25.0,1
2020,5,silverstone,hamilton,1985-01-07,British,mercedes,2,4793319.0,Finished,19.0,2
2020,5,silverstone,bottas,1989-08-28,Finnish,mercedes,1,4801224.0,Finished,15.0,3
2020,5,silverstone,leclerc,1997-10-16,Monegasque,ferrari,8,4811282.0,Finished,12.0,4
2020,5,silverstone,albon,1996-03-23,Thai,red_bull,9,4821139.0,Finished,10.0,5
2020,5,silverstone,stroll,1998-10-29,Canadian,racing_point,6,4824531.0,Finished,8.0,6
2020,5,silverstone,hulkenberg,1987-08-19,German,racing_point,3,4837944.0,Finished,6.0,7
2020,5,silverstone,ocon,1996-09-17,French,renault,14,4846766.0,Finished,4.0,8
2020,5,silverstone,norris,1999-11-13,British,mclaren,10,4847537.0,Finished,2.0,9
2020,5,silverstone,kvyat,1994-04-26,Russian,alphatauri,16,4851662.0,Finished,1.0,10
2020,5,silverstone,gasly,1996-02-07,French,alphatauri,7,4852635.0,Finished,0.0,11
2020,5,silverstone,vettel,1987-07-03,German,ferrari,11,4855363.0,Finished,0.0,12
2020,5,silverstone,sainz,1994-09-01,Spanish,mclaren,12,4856063.0,Finished,0.0,13
2020,5,silverstone,ricciardo,1989-07-01,Australian,renault,5,,+1 Lap,0.0,14
2020,5,silverstone,raikkonen,1979-10-17,Finnish,alfa,20,,+1 Lap,0.0,15
2020,5,silverstone,grosjean,1986-04-17,French,haas,13,,+1 Lap,0.0,16
2020,5,silverstone,giovinazzi,1993-12-14,Italian,alfa,19,,+1 Lap,0.0,17
2020,5,silverstone,russell,1998-02-15,British,williams,15,,+1 Lap,0.0,18
2020,5,silverstone,latifi,1995-06-29,Canadian,williams,18,,+1 Lap,0.0,19
2020,5,silverstone,kevin_magnussen,1992-10-05,Danish,haas,17,,Retired,0.0,20
2020,6,catalunya,hamilton,1985-01-07,British,mercedes,1,5505279.0,Finished,25.0,1
2020,6,catalunya,max_verstappen,1997-09-30,Dutch,red_bull,3,5529456.0,Finished,18.0,2
2020,6,catalunya,bottas,1989-08-28,Finnish,mercedes,2,5550031.0,Finished,16.0,3
2020,6,catalunya,stroll,1998-10-29,Canadian,racing_point,5,,+1 Lap,12.0,4
2020,6,catalunya,perez,1990-01-26,Mexican,racing_point,4,,+1 Lap,10.0,5
2020,6,catalunya,sainz,1994-09-01,Spanish,mclaren,7,,+1 Lap,8.0,6
2020,6,catalunya,vettel,1987-07-03,German,ferrari,11,,+1 Lap,6.0,7
2020,6,catalunya,albon,1996-03-23,Thai,red_bull,6,,+1 Lap,4.0,8
2020,6,catalunya,gasly,1996-02-07,French,alphatauri,10,,+1 Lap,2.0,9
2020,6,catalunya,norris,1999-11-13,British,mclaren,8,,+1 Lap,1.0,10
2020,6,catalunya,ricciardo,1989-07-01,Australian,renault,13,,+1 Lap,0.0,11
2020,6,catalunya,kvyat,1994-04-26,Russian,alphatauri,12,,+1 Lap,0.0,12
2020,6,catalunya,ocon,1996-09-17,French,renault,15,,+1 Lap,0.0,13
2020,6,catalunya,raikkonen,1979-10-17,Finnish,alfa,14,,+1 Lap,0.0,14
2020,6,catalunya,kevin_magnussen,1992-10-05,Danish,haas,16,,+1 Lap,0.0,15
2020,6,catalunya,giovinazzi,1993-12-14,Italian,alfa,20,,+1 Lap,0.0,16
2020,6,catalunya,russell,1998-02-15,British,williams,18,,+1 Lap,0.0,17
2020,6,catalunya,latifi,1995-06-29,Canadian,williams,19,,+2 Laps,0.0,18
2020,6,catalunya,grosjean,1986-04-17,French,haas,17,,+2 Laps,0.0,19
2020,6,catalunya,leclerc,1997-10-16,Monegasque,ferrari,9,,Electronics,0.0,20
2020,7,spa,hamilton,1985-01-07,British,mercedes,1,5048761.0,Finished,25.0,1
2020,7,spa,bottas,1989-08-28,Finnish,mercedes,2,5057209.0,Finished,18.0,2
2020,7,spa,max_verstappen,1997-09-30,Dutch,red_bull,3,5064216.0,Finished,15.0,3
2020,7,spa,ricciardo,1989-07-01,Australian,renault,4,5067638.0,Finished,13.0,4
2020,7,spa,ocon,1996-09-17,French,renault,6,5089411.0,Finished,10.0,5
2020,7,spa,albon,1996-03-23,Thai,red_bull,5,5091473.0,Finished,8.0,6
2020,7,spa,norris,1999-11-13,British,mclaren,10,5092535.0,Finished,6.0,7
2020,7,spa,gasly,1996-02-07,French,alphatauri,12,5096132.0,Finished,4.0,8
2020,7,spa,stroll,1998-10-29,Canadian,racing_point,9,5101364.0,Finished,2.0,9
2020,7,spa,perez,1990-01-26,Mexican,racing_point,8,5101940.0,Finished,1.0,10
2020,7,spa,kvyat,1994-04-26,Russian,alphatauri,11,5118961.0,Finished,0.0,11
2020,7,spa,raikkonen,1979-10-17,Finnish,alfa,16,5120265.0,Finished,0.0,12
2020,7,spa,vettel,1987-07-03,German,ferrari,14,5121655.0,Finished,0.0,13
2020,7,spa,leclerc,1997-10-16,Monegasque,ferrari,13,5123681.0,Finished,0.0,14
2020,7,spa,grosjean,1986-04-17,French,haas,17,5125554.0,Finished,0.0,15
2020,7,spa,latifi,1995-06-29,Canadian,williams,19,5126556.0,Finished,0.0,16
2020,7,spa,kevin_magnussen,1992-10-05,Danish,haas,20,5134301.0,Finished,0.0,17
2020,7,spa,giovinazzi,1993-12-14,Italian,alfa,18,,Accident,0.0,18
2020,7,spa,russell,1998-02-15,British,williams,15,,Debris,0.0,19
2020,7,spa,sainz,1994-09-01,Spanish,mclaren,7,,Exhaust,0.0,20
2020,8,monza,gasly,1996-02-07,French,alphatauri,10,6426056.0,Finished,25.0,1
2020,8,monza,sainz,1994-09-01,Spanish,mclaren,3,6426471.0,Finished,18.0,2
2020,8,monza,stroll,1998-10-29,Canadian,racing_point,8,6429414.0,Finished,15.0,3
2020,8,monza,norris,1999-11-13,British,mclaren,6,6432056.0,Finished,12.0,4
2020,8,monza,bottas,1989-08-28,Finnish,mercedes,2,6433164.0,Finished,10.0,5
2020,8,monza,ricciardo,1989-07-01,Australian,renault,7,6434447.0,Finished,8.0,6
2020,8,monza,hamilton,1985-01-07,British,mercedes,1,6443301.0,Finished,7.0,7
2020,8,monza,ocon,1996-09-17,French,renault,12,6444747.0,Finished,4.0,8
2020,8,monza,kvyat,1994-04-26,Russian,alphatauri,11,6448264.0,Finished,2.0,9
2020,8,monza,perez,1990-01-26,Mexican,racing_point,4,6449280.0,Finished,1.0,10
2020,8,monza,latifi,1995-06-29,Canadian,williams,20,6458932.0,Finished,0.0,11
2020,8,monza,grosjean,1986-04-17,French,haas,16,6461220.0,Finished,0.0,12
2020,8,monza,raikkonen,1979-10-17,Finnish,alfa,14,6462368.0,Finished,0.0,13
2020,8,monza,russell,1998-02-15,British,williams,19,6462649.0,Finished,0.0,14
2020,8,monza,albon,1996-03-23,Thai,red_bull,9,6463589.0,Finished,0.0,15
2020,8,monza,giovinazzi,1993-12-14,Italian,alfa,18,6481255.0,Finished,0.0,16
2020,8,monza,max_verstappen,1997-09-30,Dutch,red_bull,5,,Power Unit,0.0,17
2020,8,monza,leclerc,1997-10-16,Monegasque,ferrari,13,,Accident,0.0,18
2020,8,monza,kevin_magnussen,1992-10-05,Danish,haas,15,,Power Unit,0.0,19
2020,8,monza,vettel,1987-07-03,German,ferrari,17,,Brakes,0.0,20
2020,9,mugello,hamilton,1985-01-07,British,mercedes,1,8375060.0,Finished,26.0,1
2020,9,mugello,bottas,1989-08-28,Finnish,mercedes,2,8379940.0,Finished,18.0,2
2020,9,mugello,albon,1996-03-23,Thai,red_bull,4,8383124.0,Finished,15.0,3
2020,9,mugello,ricciardo,1989-07-01,Australian,renault,8,8385477.0,Finished,12.0,4
2020,9,mugello,perez,1990-01-26,Mexican,racing_point,7,8390710.0,Finished,10.0,5
2020,9,mugello,norris,1999-11-13,British,mclaren,11,8393943.0,Finished,8.0,6
2020,9,mugello,kvyat,1994-04-26,Russian,alphatauri,12,8396816.0,Finished,6.0,7
2020,9,mugello,leclerc,1997-10-16,Monegasque,ferrari,5,8403405.0,Finished,4.0,8
2020,9,mugello,raikkonen,1979-10-17,Finnish,alfa,13,8404830.0,Finished,2.0,9
2020,9,mugello,vettel,1987-07-03,German,ferrari,14,8405043.0,Finished,1.0,10
2020,9,mugello,russell,1998-02-15,British,williams,18,8407464.0,Finished,0.0,11
2020,9,mugello,grosjean,1986-04-17,French,haas,15,8417096.0,Finished,0.0,12
2020,9,mugello,stroll,1998-10-29,Canadian,racing_point,6,,Puncture,0.0,13
2020,9,mugello,ocon,1996-09-17,French,renault,10,,Brakes,0.0,14
2020,9,mugello,latifi,1995-06-29,Canadian,williams,19,,Collision,0.0,15
2020,9,mugello,kevin_magnussen,1992-10-05,Danish,haas,20,,Collision,0.0,16
2020,9,mugello,giovinazzi,1993-12-14,Italian,alfa,17,,Collision,0.0,17
2020,9,mugello,sainz,1994-09-01,Spanish,mclaren,9,,Collision,0.0,18
2020,9,mugello,max_verstappen,1997-09-30,Dutch,red_bull,3,,Collision,0.0,19
2020,9,mugello,gasly,1996-02-07,French,alphatauri,16,,Collision,0.0,20
2020,10,sochi,bottas,1989-08-28,Finnish,mercedes,3,5640364.0,Finished,26.0,1
2020,10,sochi,max_verstappen,1997-09-30,Dutch,red_bull,2,5648093.0,Finished,18.0,2
2020,10,sochi,hamilton,1985-01-07,British,mercedes,1,5663093.0,Finished,15.0,3
2020,10,sochi,perez,1990-01-26,Mexican,racing_point,4,5670922.0,Finished,12.0,4
2020,10,sochi,ricciardo,1989-07-01,Australian,renault,5,5692429.0,Finished,10.0,5
2020,10,sochi,leclerc,1997-10-16,Monegasque,ferrari,10,5702550.0,Finished,8.0,6
2020,10,sochi,ocon,1996-09-17,French,renault,7,5708370.0,Finished,6.0,7
2020,10,sochi,kvyat,1994-04-26,Russian,alphatauri,11,5709104.0,Finished,4.0,8
2020,10,sochi,gasly,1996-02-07,French,alphatauri,9,5730130.0,Finished,2.0,9
2020,10,sochi,albon,1996-03-23,Thai,red_bull,15,5738224.0,Finished,1.0,10
2020,10,sochi,giovinazzi,1993-12-14,Italian,alfa,17,,+1 Lap,0.0,11
2020,10,sochi,kevin_magnussen,1992-10-05,Danish,haas,18,,+1 Lap,0.0,12
2020,10,sochi,vettel,1987-07-03,German,ferrari,14,,+1 Lap,0.0,13
2020,10,sochi,raikkonen,1979-10-17,Finnish,alfa,19,,+1 Lap,0.0,14
2020,10,sochi,norris,1999-11-13,British,mclaren,8,,+1 Lap,0.0,15
2020,10,sochi,latifi,1995-06-29,Canadian,williams,20,,+1 Lap,0.0,16
2020,10,sochi,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,17
2020,10,sochi,russell,1998-02-15,British,williams,13,,+1 Lap,0.0,18
2020,10,sochi,sainz,1994-09-01,Spanish,mclaren,6,,Accident,0.0,19
2020,10,sochi,stroll,1998-10-29,Canadian,racing_point,12,,Collision,0.0,20
2020,11,nurburgring,hamilton,1985-01-07,British,mercedes,2,5749641.0,Finished,25.0,1
2020,11,nurburgring,max_verstappen,1997-09-30,Dutch,red_bull,3,5754111.0,Finished,19.0,2
2020,11,nurburgring,ricciardo,1989-07-01,Australian,renault,6,5764254.0,Finished,15.0,3
2020,11,nurburgring,perez,1990-01-26,Mexican,racing_point,9,5765711.0,Finished,12.0,4
2020,11,nurburgring,sainz,1994-09-01,Spanish,mclaren,10,5771546.0,Finished,10.0,5
2020,11,nurburgring,gasly,1996-02-07,French,alphatauri,12,5772407.0,Finished,8.0,6
2020,11,nurburgring,leclerc,1997-10-16,Monegasque,ferrari,4,5780455.0,Finished,6.0,7
2020,11,nurburgring,hulkenberg,1987-08-19,German,racing_point,20,5782237.0,Finished,4.0,8
2020,11,nurburgring,grosjean,1986-04-17,French,haas,16,5788722.0,Finished,2.0,9
2020,11,nurburgring,giovinazzi,1993-12-14,Italian,alfa,14,5789676.0,Finished,1.0,10
2020,11,nurburgring,vettel,1987-07-03,German,ferrari,11,5790451.0,Finished,0.0,11
2020,11,nurburgring,raikkonen,1979-10-17,Finnish,alfa,19,5791117.0,Finished,0.0,12
2020,11,nurburgring,kevin_magnussen,1992-10-05,Danish,haas,15,5799226.0,Finished,0.0,13
2020,11,nurburgring,latifi,1995-06-29,Canadian,williams,18,5804090.0,Finished,0.0,14
2020,11,nurburgring,kvyat,1994-04-26,Russian,alphatauri,13,5805229.0,Finished,0.0,15
2020,11,nurburgring,norris,1999-11-13,British,mclaren,8,,Power Unit,0.0,16
2020,11,nurburgring,albon,1996-03-23,Thai,red_bull,5,,Radiator,0.0,17
2020,11,nurburgring,ocon,1996-09-17,French,renault,7,,Gearbox,0.0,18
2020,11,nurburgring,bottas,1989-08-28,Finnish,mercedes,1,,Power Unit,0.0,19
2020,11,nurburgring,russell,1998-02-15,British,williams,17,,Collision,0.0,20
2020,12,portimao,hamilton,1985-01-07,British,mercedes,1,5396828.0,Finished,26.0,1
2020,12,portimao,bottas,1989-08-28,Finnish,mercedes,2,5422420.0,Finished,18.0,2
2020,12,portimao,max_verstappen,1997-09-30,Dutch,red_bull,3,5431336.0,Finished,15.0,3
2020,12,portimao,leclerc,1997-10-16,Monegasque,ferrari,4,5462140.0,Finished,12.0,4
2020,12,portimao,gasly,1996-02-07,French,alphatauri,9,,+1 Lap,10.0,5
2020,12,portimao,sainz,1994-09-01,Spanish,mclaren,7,,+1 Lap,8.0,6
2020,12,portimao,perez,1990-01-26,Mexican,racing_point,5,,+1 Lap,6.0,7
2020,12,portimao,ocon,1996-09-17,French,renault,11,,+1 Lap,4.0,8
2020,12,portimao,ricciardo,1989-07-01,Australian,renault,10,,+1 Lap,2.0,9
2020,12,portimao,vettel,1987-07-03,German,ferrari,15,,+1 Lap,1.0,10
2020,12,portimao,raikkonen,1979-10-17,Finnish,alfa,16,,+1 Lap,0.0,11
2020,12,portimao,albon,1996-03-23,Thai,red_bull,6,,+1 Lap,0.0,12
2020,12,portimao,norris,1999-11-13,British,mclaren,8,,+1 Lap,0.0,13
2020,12,portimao,russell,1998-02-15,British,williams,14,,+1 Lap,0.0,14
2020,12,portimao,giovinazzi,1993-12-14,Italian,alfa,17,,+1 Lap,0.0,15
2020,12,portimao,kevin_magnussen,1992-10-05,Danish,haas,19,,+1 Lap,0.0,16
2020,12,portimao,grosjean,1986-04-17,French,haas,18,,+1 Lap,0.0,17
2020,12,portimao,latifi,1995-06-29,Canadian,williams,20,,+2 Laps,0.0,18
2020,12,portimao,kvyat,1994-04-26,Russian,alphatauri,13,,+2 Laps,0.0,19
2020,12,portimao,stroll,1998-10-29,Canadian,racing_point,12,,Collision damage,0.0,20
2020,13,imola,hamilton,1985-01-07,British,mercedes,2,5312430.0,Finished,26.0,1
2020,13,imola,bottas,1989-08-28,Finnish,mercedes,1,5318213.0,Finished,18.0,2
2020,13,imola,ricciardo,1989-07-01,Australian,renault,5,5326750.0,Finished,15.0,3
2020,13,imola,kvyat,1994-04-26,Russian,alphatauri,8,5327571.0,Finished,12.0,4
2020,13,imola,leclerc,1997-10-16,Monegasque,ferrari,7,5331541.0,Finished,10.0,5
2020,13,imola,perez,1990-01-26,Mexican,racing_point,11,5332082.0,Finished,8.0,6
2020,13,imola,sainz,1994-09-01,Spanish,mclaren,10,5332660.0,Finished,6.0,7
2020,13,imola,norris,1999-11-13,British,mclaren,9,5333561.0,Finished,4.0,8
2020,13,imola,raikkonen,1979-10-17,Finnish,alfa,18,5334654.0,Finished,2.0,9
2020,13,imola,giovinazzi,1993-12-14,Italian,alfa,20,5338828.0,Finished,1.0,10
2020,13,imola,latifi,1995-06-29,Canadian,williams,19,5339565.0,Finished,0.0,11
2020,13,imola,vettel,1987-07-03,German,ferrari,14,5340883.0,Finished,0.0,12
2020,13,imola,stroll,1998-10-29,Canadian,racing_point,15,5341593.0,Finished,0.0,13
2020,13,imola,grosjean,1986-04-17,French,haas,16,5345365.0,Finished,0.0,14
2020,13,imola,albon,1996-03-23,Thai,red_bull,6,5369714.0,Finished,0.0,15
2020,13,imola,russell,1998-02-15,British,williams,13,,Accident,0.0,16
2020,13,imola,max_verstappen,1997-09-30,Dutch,red_bull,3,,Puncture,0.0,17
2020,13,imola,kevin_magnussen,1992-10-05,Danish,haas,17,,Illness,0.0,18
2020,13,imola,ocon,1996-09-17,French,renault,12,,Gearbox,0.0,19
2020,13,imola,gasly,1996-02-07,French,alphatauri,4,,Water pressure,0.0,20
2020,14,istanbul,hamilton,1985-01-07,British,mercedes,6,6139313.0,Finished,25.0,1
2020,14,istanbul,perez,1990-01-26,Mexican,racing_point,3,6170946.0,Finished,18.0,2
2020,14,istanbul,vettel,1987-07-03,German,ferrari,11,6171273.0,Finished,15.0,3
2020,14,istanbul,leclerc,1997-10-16,Monegasque,ferrari,12,6173171.0,Finished,12.0,4
2020,14,istanbul,sainz,1994-09-01,Spanish,mclaren,15,6173676.0,Finished,10.0,5
2020,14,istanbul,max_verstappen,1997-09-30,Dutch,red_bull,2,6184186.0,Finished,8.0,6
2020,14,istanbul,albon,1996-03-23,Thai,red_bull,4,6185797.0,Finished,6.0,7
2020,14,istanbul,norris,1999-11-13,British,mclaren,14,6200572.0,Finished,5.0,8
2020,14,istanbul,stroll,1998-10-29,Canadian,racing_point,1,6211666.0,Finished,2.0,9
2020,14,istanbul,ricciardo,1989-07-01,Australian,renault,5,6234773.0,Finished,1.0,10
2020,14,istanbul,ocon,1996-09-17,French,renault,7,,+1 Lap,0.0,11
2020,14,istanbul,kvyat,1994-04-26,Russian,alphatauri,16,,+1 Lap,0.0,12
2020,14,istanbul,gasly,1996-02-07,French,alphatauri,19,,+1 Lap,0.0,13
2020,14,istanbul,bottas,1989-08-28,Finnish,mercedes,9,,+1 Lap,0.0,14
2020,14,istanbul,raikkonen,1979-10-17,Finnish,alfa,8,,+1 Lap,0.0,15
2020,14,istanbul,russell,1998-02-15,British,williams,0,,+1 Lap,0.0,16
2020,14,istanbul,kevin_magnussen,1992-10-05,Danish,haas,13,,Withdrew,0.0,17
2020,14,istanbul,grosjean,1986-04-17,French,haas,17,,Collision damage,0.0,18
2020,14,istanbul,latifi,1995-06-29,Canadian,williams,0,,Collision damage,0.0,19
2020,14,istanbul,giovinazzi,1993-12-14,Italian,alfa,10,,Gearbox,0.0,20
2020,15,bahrain,hamilton,1985-01-07,British,mercedes,1,10787515.0,Finished,25.0,1
2020,15,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,3,10788769.0,Finished,19.0,2
2020,15,bahrain,albon,1996-03-23,Thai,red_bull,4,10795520.0,Finished,15.0,3
2020,15,bahrain,norris,1999-11-13,British,mclaren,9,10798852.0,Finished,12.0,4
2020,15,bahrain,sainz,1994-09-01,Spanish,mclaren,15,10799302.0,Finished,10.0,5
2020,15,bahrain,gasly,1996-02-07,French,alphatauri,8,10799457.0,Finished,8.0,6
2020,15,bahrain,ricciardo,1989-07-01,Australian,renault,6,10806883.0,Finished,6.0,7
2020,15,bahrain,bottas,1989-08-28,Finnish,mercedes,2,10807195.0,Finished,4.0,8
2020,15,bahrain,ocon,1996-09-17,French,renault,7,10810318.0,Finished,2.0,9
2020,15,bahrain,leclerc,1997-10-16,Monegasque,ferrari,12,,+1 Lap,1.0,10
2020,15,bahrain,kvyat,1994-04-26,Russian,alphatauri,10,,+1 Lap,0.0,11
2020,15,bahrain,russell,1998-02-15,British,williams,14,,+1 Lap,0.0,12
2020,15,bahrain,vettel,1987-07-03,German,ferrari,11,,+1 Lap,0.0,13
2020,15,bahrain,latifi,1995-06-29,Canadian,williams,20,,+1 Lap,0.0,14
2020,15,bahrain,raikkonen,1979-10-17,Finnish,alfa,17,,+1 Lap,0.0,15
2020,15,bahrain,giovinazzi,1993-12-14,Italian,alfa,16,,+1 Lap,0.0,16
2020,15,bahrain,kevin_magnussen,1992-10-05,Danish,haas,18,,+1 Lap,0.0,17
2020,15,bahrain,perez,1990-01-26,Mexican,racing_point,5,,Engine,0.0,18
2020,15,bahrain,stroll,1998-10-29,Canadian,racing_point,13,,Collision,0.0,19
2020,15,bahrain,grosjean,1986-04-17,French,haas,19,,Collision,0.0,20
2020,16,bahrain,perez,1990-01-26,Mexican,racing_point,5,5475114.0,Finished,25.0,1
2020,16,bahrain,ocon,1996-09-17,French,renault,11,5485632.0,Finished,18.0,2
2020,16,bahrain,stroll,1998-10-29,Canadian,racing_point,10,5486983.0,Finished,15.0,3
2020,16,bahrain,sainz,1994-09-01,Spanish,mclaren,8,5487694.0,Finished,12.0,4
2020,16,bahrain,ricciardo,1989-07-01,Australian,renault,7,5488444.0,Finished,10.0,5
2020,16,bahrain,albon,1996-03-23,Thai,red_bull,12,5488956.0,Finished,8.0,6
2020,16,bahrain,kvyat,1994-04-26,Russian,alphatauri,6,5489648.0,Finished,6.0,7
2020,16,bahrain,bottas,1989-08-28,Finnish,mercedes,1,5490503.0,Finished,4.0,8
2020,16,bahrain,russell,1998-02-15,British,mercedes,2,5493670.0,Finished,3.0,9
2020,16,bahrain,norris,1999-11-13,British,mclaren,19,5494655.0,Finished,1.0,10
2020,16,bahrain,gasly,1996-02-07,French,alphatauri,9,5495641.0,Finished,0.0,11
2020,16,bahrain,vettel,1987-07-03,German,ferrari,13,5497725.0,Finished,0.0,12
2020,16,bahrain,giovinazzi,1993-12-14,Italian,alfa,14,5499225.0,Finished,0.0,13
2020,16,bahrain,raikkonen,1979-10-17,Finnish,alfa,18,5501267.0,Finished,0.0,14
2020,16,bahrain,kevin_magnussen,1992-10-05,Danish,haas,15,5507484.0,Finished,0.0,15
2020,16,bahrain,aitken,1995-09-23,British,williams,17,5508788.0,Finished,0.0,16
2020,16,bahrain,pietro_fittipaldi,1996-06-25,Brazilian,haas,20,5511972.0,Finished,0.0,17
2020,16,bahrain,latifi,1995-06-29,Canadian,williams,16,,Engine,0.0,18
2020,16,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,3,,Accident,0.0,19
2020,16,bahrain,leclerc,1997-10-16,Monegasque,ferrari,4,,Collision,0.0,20
2020,17,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,1,5788645.0,Finished,25.0,1
2020,17,yas_marina,bottas,1989-08-28,Finnish,mercedes,2,5804621.0,Finished,18.0,2
2020,17,yas_marina,hamilton,1985-01-07,British,mercedes,3,5807060.0,Finished,15.0,3
2020,17,yas_marina,albon,1996-03-23,Thai,red_bull,5,5808632.0,Finished,12.0,4
2020,17,yas_marina,norris,1999-11-13,British,mclaren,4,5849374.0,Finished,10.0,5
2020,17,yas_marina,sainz,1994-09-01,Spanish,mclaren,6,5854307.0,Finished,8.0,6
2020,17,yas_marina,ricciardo,1989-07-01,Australian,renault,11,5862393.0,Finished,7.0,7
2020,17,yas_marina,gasly,1996-02-07,French,alphatauri,9,5878363.0,Finished,4.0,8
2020,17,yas_marina,ocon,1996-09-17,French,renault,10,5799996.0,Finished,2.0,9
2020,17,yas_marina,stroll,1998-10-29,Canadian,racing_point,8,5790314.0,Finished,1.0,10
2020,17,yas_marina,kvyat,1994-04-26,Russian,alphatauri,7,,+1 Lap,0.0,11
2020,17,yas_marina,raikkonen,1979-10-17,Finnish,alfa,15,,+1 Lap,0.0,12
2020,17,yas_marina,leclerc,1997-10-16,Monegasque,ferrari,12,,+1 Lap,0.0,13
2020,17,yas_marina,vettel,1987-07-03,German,ferrari,13,,+1 Lap,0.0,14
2020,17,yas_marina,russell,1998-02-15,British,williams,16,,+1 Lap,0.0,15
2020,17,yas_marina,giovinazzi,1993-12-14,Italian,alfa,14,,+1 Lap,0.0,16
2020,17,yas_marina,latifi,1995-06-29,Canadian,williams,18,,+1 Lap,0.0,17
2020,17,yas_marina,kevin_magnussen,1992-10-05,Danish,haas,20,,+1 Lap,0.0,18
2020,17,yas_marina,pietro_fittipaldi,1996-06-25,Brazilian,haas,17,,+2 Laps,0.0,19
2020,17,yas_marina,perez,1990-01-26,Mexican,racing_point,19,,Transmission,0.0,20
2021,1,bahrain,hamilton,1985-01-07,British,mercedes,2,5523897.0,Finished,25.0,1
2021,1,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,1,5524642.0,Finished,18.0,2
2021,1,bahrain,bottas,1989-08-28,Finnish,mercedes,3,5561280.0,Finished,16.0,3
2021,1,bahrain,norris,1999-11-13,British,mclaren,7,5570363.0,Finished,12.0,4
2021,1,bahrain,perez,1990-01-26,Mexican,red_bull,0,5575944.0,Finished,10.0,5
2021,1,bahrain,leclerc,1997-10-16,Monegasque,ferrari,4,5582987.0,Finished,8.0,6
2021,1,bahrain,ricciardo,1989-07-01,Australian,mclaren,6,5589901.0,Finished,6.0,7
2021,1,bahrain,sainz,1994-09-01,Spanish,ferrari,8,5590997.0,Finished,4.0,8
2021,1,bahrain,tsunoda,2000-05-11,Japanese,alphatauri,13,5609589.0,Finished,2.0,9
2021,1,bahrain,stroll,1998-10-29,Canadian,aston_martin,10,5610610.0,Finished,1.0,10
2021,1,bahrain,raikkonen,1979-10-17,Finnish,alfa,14,5612761.0,Finished,0.0,11
2021,1,bahrain,giovinazzi,1993-12-14,Italian,alfa,12,,+1 Lap,0.0,12
2021,1,bahrain,ocon,1996-09-17,French,alpine,16,,+1 Lap,0.0,13
2021,1,bahrain,russell,1998-02-15,British,williams,15,,+1 Lap,0.0,14
2021,1,bahrain,vettel,1987-07-03,German,aston_martin,20,,+1 Lap,0.0,15
2021,1,bahrain,mick_schumacher,1999-03-22,German,haas,18,,+1 Lap,0.0,16
2021,1,bahrain,gasly,1996-02-07,French,alphatauri,5,,Retired,0.0,17
2021,1,bahrain,latifi,1995-06-29,Canadian,williams,17,,Retired,0.0,18
2021,1,bahrain,alonso,1981-07-29,Spanish,alpine,9,,Brakes,0.0,19
2021,1,bahrain,mazepin,1999-03-02,Russian,haas,19,,Accident,0.0,20
2021,2,imola,max_verstappen,1997-09-30,Dutch,red_bull,3,7354598.0,Finished,25.0,1
2021,2,imola,hamilton,1985-01-07,British,mercedes,1,7376598.0,Finished,19.0,2
2021,2,imola,norris,1999-11-13,British,mclaren,7,7378300.0,Finished,15.0,3
2021,2,imola,leclerc,1997-10-16,Monegasque,ferrari,4,7380177.0,Finished,12.0,4
