season,round,lap,driver,position,time
2016,9,27,nasr,7,1:39.266
2016,9,27,sainz,8,1:38.223
2016,9,27,button,9,1:54.944
2016,9,27,grosjean,10,1:54.287
2016,9,27,kevin_magnussen,11,1:42.017
2016,9,27,haryanto,12,1:45.070
2016,9,27,massa,13,1:41.438
2016,9,27,jolyon_palmer,14,1:38.961
2016,9,27,alonso,15,1:52.843
2016,9,27,perez,16,1:52.171
2016,9,27,ericsson,17,1:39.007
2016,9,27,hulkenberg,18,1:38.144
2016,9,27,gutierrez,19,1:38.193
2016,9,27,wehrlein,20,2:12.265
2016,9,28,rosberg,1,2:14.966
2016,9,28,hamilton,2,2:08.576
2016,9,28,max_verstappen,3,2:08.948
2016,9,28,ricciardo,4,2:06.463
2016,9,28,raikkonen,5,2:04.776
2016,9,28,bottas,6,1:42.757
2016,9,28,nasr,7,1:39.075
2016,9,28,sainz,8,1:36.359
2016,9,28,button,9,1:32.156
2016,9,28,grosjean,10,1:33.762
2016,9,28,kevin_magnussen,11,1:35.323
2016,9,28,massa,12,1:35.719
2016,9,28,jolyon_palmer,13,1:35.628
2016,9,28,alonso,14,1:35.480
2016,9,28,perez,15,1:35.488
2016,9,28,ericsson,16,1:31.864
2016,9,28,hulkenberg,17,1:27.152
2016,9,28,gutierrez,18,1:28.912
2016,9,28,haryanto,19,1:47.413
2016,9,28,wehrlein,20,2:05.661
2016,9,29,rosberg,1,2:05.830
2016,9,29,hamilton,2,2:05.144
2016,9,29,max_verstappen,3,2:05.379
2016,9,29,ricciardo,4,2:05.130
2016,9,29,raikkonen,5,2:04.902
2016,9,29,bottas,6,2:05.037
2016,9,29,nasr,7,2:05.198
2016,9,29,button,8,2:03.936
2016,9,29,grosjean,9,2:03.007
2016,9,29,kevin_magnussen,10,2:01.705
2016,9,29,massa,11,2:01.539
2016,9,29,jolyon_palmer,12,2:01.877
2016,9,29,alonso,13,2:01.943
2016,9,29,perez,14,2:01.852
2016,9,29,ericsson,15,2:02.566
2016,9,29,hulkenberg,16,2:02.539
2016,9,29,sainz,17,2:18.173
2016,9,29,gutierrez,18,2:01.814
2016,9,29,haryanto,19,2:01.407
2016,9,29,wehrlein,20,1:36.516
2016,9,30,rosberg,1,1:59.642
2016,9,30,hamilton,2,1:58.196
2016,9,30,max_verstappen,3,1:58.094
2016,9,30,ricciardo,4,1:57.346
2016,9,30,raikkonen,5,1:56.053
2016,9,30,bottas,6,1:55.521
2016,9,30,nasr,7,1:54.594
2016,9,30,button,8,1:53.904
2016,9,30,grosjean,9,1:54.116
2016,9,30,kevin_magnussen,10,1:53.781
2016,9,30,massa,11,1:53.895
2016,9,30,jolyon_palmer,12,1:53.347
2016,9,30,alonso,13,1:53.161
2016,9,30,perez,14,1:53.299
2016,9,30,ericsson,15,1:52.191
2016,9,30,hulkenberg,16,1:52.103
2016,9,30,sainz,17,1:52.032
2016,9,30,gutierrez,18,1:51.693
2016,9,30,haryanto,19,1:51.337
2016,9,30,wehrlein,20,1:12.920
2016,9,31,rosberg,1,1:44.070
2016,9,31,hamilton,2,1:43.855
2016,9,31,max_verstappen,3,1:42.944
2016,9,31,ricciardo,4,1:42.595
2016,9,31,raikkonen,5,1:41.716
2016,9,31,bottas,6,1:41.517
2016,9,31,nasr,7,1:41.064
2016,9,31,button,8,1:39.772
2016,9,31,grosjean,9,1:38.381
2016,9,31,kevin_magnussen,10,1:37.947
2016,9,31,massa,11,1:37.160
2016,9,31,jolyon_palmer,12,1:36.966
2016,9,31,alonso,13,1:35.913
2016,9,31,perez,14,1:34.900
2016,9,31,ericsson,15,1:33.844
2016,9,31,hulkenberg,16,1:33.311
2016,9,31,sainz,17,1:32.777
2016,9,31,gutierrez,18,1:32.431
2016,9,31,haryanto,19,1:31.125
2016,9,31,wehrlein,20,1:11.951
2016,9,32,rosberg,1,1:10.556
2016,9,32,hamilton,2,1:11.166
2016,9,32,max_verstappen,3,1:11.650
2016,9,32,ricciardo,4,1:11.980
2016,9,32,raikkonen,5,1:12.573
2016,9,32,bottas,6,1:12.962
2016,9,32,nasr,7,1:13.265
2016,9,32,button,8,1:13.555
2016,9,32,grosjean,9,1:13.858
2016,9,32,massa,10,1:14.000
2016,9,32,perez,11,1:13.720
2016,9,32,alonso,12,1:14.312
2016,9,32,kevin_magnussen,13,1:15.783
2016,9,32,hulkenberg,14,1:14.497
2016,9,32,jolyon_palmer,15,1:15.718
2016,9,32,sainz,16,1:14.892
2016,9,32,ericsson,17,1:16.041
2016,9,32,gutierrez,18,1:15.426
2016,9,32,haryanto,19,1:15.694
2016,9,32,wehrlein,20,1:12.028
2016,9,33,rosberg,1,1:09.521
2016,9,33,hamilton,2,1:10.183
2016,9,33,max_verstappen,3,1:10.767
2016,9,33,ricciardo,4,1:11.331
2016,9,33,raikkonen,5,1:11.608
2016,9,33,bottas,6,1:11.892
2016,9,33,nasr,7,1:12.129
2016,9,33,button,8,1:12.133
2016,9,33,grosjean,9,1:12.621
2016,9,33,massa,10,1:12.707
2016,9,33,perez,11,1:12.800
2016,9,33,alonso,12,1:12.805
2016,9,33,kevin_magnussen,13,1:13.152
2016,9,33,hulkenberg,14,1:13.415
2016,9,33,sainz,15,1:13.343
2016,9,33,gutierrez,16,1:13.055
2016,9,33,jolyon_palmer,17,1:15.049
2016,9,33,ericsson,18,1:14.658
2016,9,33,haryanto,19,1:14.217
2016,9,33,wehrlein,20,1:11.955
2016,9,34,rosberg,1,1:09.449
2016,9,34,hamilton,2,1:09.606
2016,9,34,max_verstappen,3,1:10.555
2016,9,34,ricciardo,4,1:10.895
2016,9,34,raikkonen,5,1:11.262
2016,9,34,bottas,6,1:11.819
2016,9,34,nasr,7,1:11.840
2016,9,34,button,8,1:11.689
2016,9,34,grosjean,9,1:11.505
2016,9,34,massa,10,1:11.587
2016,9,34,perez,11,1:11.773
2016,9,34,alonso,12,1:12.093
2016,9,34,hulkenberg,13,1:12.133
2016,9,34,kevin_magnussen,14,1:13.136
2016,9,34,sainz,15,1:12.242
2016,9,34,gutierrez,16,1:12.136
2016,9,34,jolyon_palmer,17,1:12.177
2016,9,34,ericsson,18,1:12.923
2016,9,34,haryanto,19,1:13.238
2016,9,34,wehrlein,20,1:11.900
2016,9,35,rosberg,1,1:09.713
2016,9,35,hamilton,2,1:09.516
2016,9,35,max_verstappen,3,1:10.329
2016,9,35,ricciardo,4,1:10.652
2016,9,35,raikkonen,5,1:11.049
2016,9,35,bottas,6,1:11.995
2016,9,35,nasr,7,1:11.809
2016,9,35,button,8,1:11.840
2016,9,35,grosjean,9,1:11.824
2016,9,35,massa,10,1:11.581
2016,9,35,perez,11,1:11.306
2016,9,35,alonso,12,1:11.525
2016,9,35,hulkenberg,13,1:11.410
2016,9,35,sainz,14,1:11.841
2016,9,35,gutierrez,15,1:12.231
2016,9,35,kevin_magnussen,16,1:13.676
2016,9,35,jolyon_palmer,17,1:12.534
2016,9,35,ericsson,18,1:12.336
2016,9,35,haryanto,19,1:12.440
2016,9,35,wehrlein,20,1:11.817
2016,9,36,rosberg,1,1:09.518
2016,9,36,hamilton,2,1:09.565
2016,9,36,max_verstappen,3,1:10.226
2016,9,36,ricciardo,4,1:10.327
2016,9,36,raikkonen,5,1:10.513
2016,9,36,bottas,6,1:11.750
2016,9,36,nasr,7,1:11.788
2016,9,36,button,8,1:11.676
2016,9,36,grosjean,9,1:11.547
2016,9,36,massa,10,1:11.481
2016,9,36,perez,11,1:11.535
2016,9,36,alonso,12,1:11.423
2016,9,36,hulkenberg,13,1:11.356
2016,9,36,sainz,14,1:11.095
2016,9,36,gutierrez,15,1:11.373
2016,9,36,kevin_magnussen,16,1:12.012
2016,9,36,jolyon_palmer,17,1:12.112
2016,9,36,ericsson,18,1:12.320
2016,9,36,haryanto,19,1:12.171
2016,9,36,wehrlein,20,1:11.498
2016,9,37,rosberg,1,1:09.516
2016,9,37,hamilton,2,1:09.555
2016,9,37,max_verstappen,3,1:10.170
2016,9,37,ricciardo,4,1:10.329
2016,9,37,raikkonen,5,1:10.606
2016,9,37,bottas,6,1:11.264
2016,9,37,nasr,7,1:11.441
2016,9,37,button,8,1:11.507
2016,9,37,grosjean,9,1:11.324
2016,9,37,massa,10,1:11.586
2016,9,37,perez,11,1:11.510
2016,9,37,alonso,12,1:11.409
2016,9,37,hulkenberg,13,1:11.236
2016,9,37,sainz,14,1:10.938
2016,9,37,gutierrez,15,1:11.473
2016,9,37,kevin_magnussen,16,1:11.774
2016,9,37,jolyon_palmer,17,1:11.874
2016,9,37,ericsson,18,1:11.984
2016,9,37,haryanto,19,1:12.152
2016,9,37,wehrlein,20,1:11.589
2016,9,38,rosberg,1,1:09.321
2016,9,38,hamilton,2,1:09.288
2016,9,38,max_verstappen,3,1:10.118
2016,9,38,ricciardo,4,1:10.696
2016,9,38,raikkonen,5,1:10.406
2016,9,38,bottas,6,1:11.433
2016,9,38,nasr,7,1:12.320
2016,9,38,button,8,1:12.090
2016,9,38,grosjean,9,1:11.936
2016,9,38,massa,10,1:11.479
2016,9,38,perez,11,1:11.454
2016,9,38,alonso,12,1:11.496
2016,9,38,hulkenberg,13,1:11.279
2016,9,38,sainz,14,1:11.087
2016,9,38,gutierrez,15,1:11.142
2016,9,38,kevin_magnussen,16,1:11.646
2016,9,38,jolyon_palmer,17,1:11.730
2016,9,38,ericsson,18,1:12.046
2016,9,38,haryanto,19,1:11.940
2016,9,38,wehrlein,20,1:11.257
2016,9,39,rosberg,1,1:09.264
2016,9,39,hamilton,2,1:09.244
2016,9,39,max_verstappen,3,1:10.042
2016,9,39,ricciardo,4,1:10.403
2016,9,39,raikkonen,5,1:10.812
2016,9,39,bottas,6,1:11.209
2016,9,39,button,7,1:10.882
2016,9,39,nasr,8,1:12.277
2016,9,39,grosjean,9,1:11.760
2016,9,39,massa,10,1:12.012
2016,9,39,perez,11,1:11.937
2016,9,39,alonso,12,1:11.768
2016,9,39,hulkenberg,13,1:11.553
2016,9,39,sainz,14,1:11.459
2016,9,39,gutierrez,15,1:10.864
2016,9,39,kevin_magnussen,16,1:11.551
2016,9,39,jolyon_palmer,17,1:11.410
2016,9,39,ericsson,18,1:11.686
2016,9,39,haryanto,19,1:11.775
2016,9,39,wehrlein,20,1:11.246
2016,9,40,rosberg,1,1:09.199
2016,9,40,hamilton,2,1:09.010
2016,9,40,max_verstappen,3,1:09.916
2016,9,40,ricciardo,4,1:10.279
2016,9,40,raikkonen,5,1:10.233
2016,9,40,bottas,6,1:11.143
2016,9,40,button,7,1:10.838
2016,9,40,nasr,8,1:11.410
2016,9,40,grosjean,9,1:11.484
2016,9,40,massa,10,1:11.736
2016,9,40,perez,11,1:11.942
2016,9,40,alonso,12,1:11.894
2016,9,40,hulkenberg,13,1:11.733
2016,9,40,sainz,14,1:11.629
2016,9,40,gutierrez,15,1:11.502
2016,9,40,kevin_magnussen,16,1:11.544
2016,9,40,jolyon_palmer,17,1:11.557
2016,9,40,ericsson,18,1:11.558
2016,9,40,haryanto,19,1:11.740
2016,9,40,wehrlein,20,1:11.336
2016,9,41,rosberg,1,1:09.135
2016,9,41,hamilton,2,1:09.243
2016,9,41,max_verstappen,3,1:09.944
2016,9,41,ricciardo,4,1:10.175
2016,9,41,raikkonen,5,1:10.115
2016,9,41,bottas,6,1:11.077
2016,9,41,button,7,1:11.110
2016,9,41,nasr,8,1:11.678
2016,9,41,grosjean,9,1:11.668
2016,9,41,massa,10,1:11.451
2016,9,41,perez,11,1:11.468
2016,9,41,alonso,12,1:11.629
2016,9,41,hulkenberg,13,1:11.624
2016,9,41,sainz,14,1:11.630
2016,9,41,kevin_magnussen,15,1:11.601
2016,9,41,gutierrez,16,1:14.652
2016,9,41,jolyon_palmer,17,1:11.627
2016,9,41,ericsson,18,1:11.364
2016,9,41,haryanto,19,1:11.457
2016,9,41,wehrlein,20,1:11.060
2016,9,42,rosberg,1,1:08.955
2016,9,42,hamilton,2,1:09.052
2016,9,42,max_verstappen,3,1:09.850
2016,9,42,ricciardo,4,1:10.418
2016,9,42,raikkonen,5,1:10.189
2016,9,42,bottas,6,1:10.737
2016,9,42,button,7,1:10.917
2016,9,42,grosjean,8,1:11.208
2016,9,42,nasr,9,1:12.681
2016,9,42,massa,10,1:11.969
2016,9,42,perez,11,1:11.878
2016,9,42,alonso,12,1:11.821
2016,9,42,hulkenberg,13,1:11.877
2016,9,42,sainz,14,1:11.779
2016,9,42,kevin_magnussen,15,1:11.494
2016,9,42,jolyon_palmer,16,1:11.594
2016,9,42,ericsson,17,1:11.240
2016,9,42,haryanto,18,1:12.254
2016,9,42,wehrlein,19,1:11.876
2016,9,42,gutierrez,20,1:29.443
2016,9,43,rosberg,1,1:09.229
2016,9,43,hamilton,2,1:09.076
2016,9,43,max_verstappen,3,1:09.745
2016,9,43,ricciardo,4,1:10.209
2016,9,43,raikkonen,5,1:10.044
2016,9,43,bottas,6,1:10.739
2016,9,43,button,7,1:10.869
2016,9,43,grosjean,8,1:10.837
2016,9,43,massa,9,1:11.262
2016,9,43,perez,10,1:11.393
2016,9,43,alonso,11,1:12.565
2016,9,43,hulkenberg,12,1:12.395
2016,9,43,sainz,13,1:12.335
2016,9,43,kevin_magnussen,14,1:11.290
2016,9,43,nasr,15,1:17.610
2016,9,43,jolyon_palmer,16,1:11.301
2016,9,43,ericsson,17,1:11.321
2016,9,43,haryanto,18,1:11.766
2016,9,43,wehrlein,19,1:11.715
2016,9,43,gutierrez,20,1:10.714
2016,9,44,rosberg,1,1:10.383
2016,9,44,hamilton,2,1:09.478
2016,9,44,max_verstappen,3,1:09.835
2016,9,44,ricciardo,4,1:10.182
2016,9,44,raikkonen,5,1:09.776
2016,9,44,bottas,6,1:10.921
2016,9,44,button,7,1:10.779
2016,9,44,grosjean,8,1:10.777
2016,9,44,massa,9,1:10.864
2016,9,44,perez,10,1:11.227
2016,9,44,alonso,11,1:11.020
2016,9,44,sainz,12,1:11.757
2016,9,44,hulkenberg,13,1:12.757
2016,9,44,kevin_magnussen,14,1:11.251
2016,9,44,jolyon_palmer,15,1:11.131
2016,9,44,ericsson,16,1:11.546
2016,9,44,wehrlein,17,1:11.542
2016,9,44,haryanto,18,1:13.471
2016,9,44,gutierrez,19,1:10.377
2016,9,44,nasr,20,1:29.917
2016,9,45,rosberg,1,1:09.290
2016,9,45,hamilton,2,1:09.520
2016,9,45,max_verstappen,3,1:09.884
2016,9,45,ricciardo,4,1:10.233
2016,9,45,raikkonen,5,1:09.794
2016,9,45,bottas,6,1:10.988
2016,9,45,button,7,1:10.352
2016,9,45,grosjean,8,1:10.829
2016,9,45,massa,9,1:10.992
2016,9,45,perez,10,1:10.655
2016,9,45,alonso,11,1:11.152
2016,9,45,sainz,12,1:10.941
2016,9,45,hulkenberg,13,1:11.257
2016,9,45,kevin_magnussen,14,1:11.171
2016,9,45,jolyon_palmer,15,1:11.359
2016,9,45,ericsson,16,1:11.348
2016,9,45,wehrlein,17,1:11.148
2016,9,45,haryanto,18,1:12.569
2016,9,45,gutierrez,19,1:10.762
2016,9,45,nasr,20,1:10.711
2016,9,46,rosberg,1,1:09.416
2016,9,46,hamilton,2,1:09.392
2016,9,46,max_verstappen,3,1:09.684
2016,9,46,ricciardo,4,1:10.119
2016,9,46,raikkonen,5,1:10.041
2016,9,46,bottas,6,1:11.157
2016,9,46,button,7,1:10.602
2016,9,46,grosjean,8,1:10.724
2016,9,46,massa,9,1:10.837
2016,9,46,perez,10,1:11.396
2016,9,46,alonso,11,1:11.135
2016,9,46,sainz,12,1:10.767
2016,9,46,hulkenberg,13,1:10.929
2016,9,46,kevin_magnussen,14,1:11.060
2016,9,46,jolyon_palmer,15,1:11.361
2016,9,46,ericsson,16,1:11.432
2016,9,46,wehrlein,17,1:11.141
2016,9,46,haryanto,18,1:12.114
2016,9,46,gutierrez,19,1:10.641
2016,9,46,nasr,20,1:10.415
2016,9,47,rosberg,1,1:09.319
2016,9,47,hamilton,2,1:09.478
2016,9,47,max_verstappen,3,1:10.017
2016,9,47,ricciardo,4,1:10.190
2016,9,47,raikkonen,5,1:10.417
2016,9,47,bottas,6,1:11.135
2016,9,47,button,7,1:10.956
2016,9,47,grosjean,8,1:10.565
2016,9,47,massa,9,1:10.859
2016,9,47,perez,10,1:11.018
2016,9,47,alonso,11,1:11.295
2016,9,47,sainz,12,1:10.993
2016,9,47,hulkenberg,13,1:11.063
2016,9,47,kevin_magnussen,14,1:11.054
2016,9,47,jolyon_palmer,15,1:11.462
2016,9,47,ericsson,16,1:11.493
2016,9,47,wehrlein,17,1:11.249
2016,9,47,haryanto,18,1:12.002
2016,9,47,gutierrez,19,1:10.531
2016,9,47,nasr,20,1:10.555
2016,9,48,rosberg,1,1:09.293
2016,9,48,hamilton,2,1:09.435
2016,9,48,max_verstappen,3,1:09.807
2016,9,48,ricciardo,4,1:09.958
2016,9,48,raikkonen,5,1:09.833
2016,9,48,bottas,6,1:11.041
2016,9,48,button,7,1:11.283
2016,9,48,grosjean,8,1:10.518
2016,9,48,massa,9,1:10.881
2016,9,48,perez,10,1:10.589
2016,9,48,sainz,11,1:11.012
2016,9,48,alonso,12,1:12.776
2016,9,48,hulkenberg,13,1:11.614
2016,9,48,kevin_magnussen,14,1:11.234
2016,9,48,jolyon_palmer,15,1:11.432
2016,9,48,ericsson,16,1:11.132
2016,9,48,wehrlein,17,1:11.255
2016,9,48,haryanto,18,1:11.737
2016,9,48,gutierrez,19,1:10.343
2016,9,48,nasr,20,1:10.423
2016,9,49,rosberg,1,1:09.224
2016,9,49,hamilton,2,1:09.349
2016,9,49,max_verstappen,3,1:09.747
2016,9,49,ricciardo,4,1:09.972
2016,9,49,raikkonen,5,1:10.068
2016,9,49,bottas,6,1:11.063
2016,9,49,button,7,1:11.007
2016,9,49,grosjean,8,1:10.708
2016,9,49,massa,9,1:10.772
2016,9,49,perez,10,1:10.869
2016,9,49,sainz,11,1:10.519
2016,9,49,alonso,12,1:11.260
2016,9,49,hulkenberg,13,1:11.726
2016,9,49,jolyon_palmer,14,1:11.469
2016,9,49,ericsson,15,1:11.280
2016,9,49,kevin_magnussen,16,1:14.973
2016,9,49,wehrlein,17,1:11.046
2016,9,49,haryanto,18,1:12.393
2016,9,49,gutierrez,19,1:10.327
2016,9,49,nasr,20,1:10.594
2016,9,50,rosberg,1,1:09.418
2016,9,50,hamilton,2,1:09.503
2016,9,50,max_verstappen,3,1:09.690
2016,9,50,ricciardo,4,1:09.910
2016,9,50,raikkonen,5,1:09.743
2016,9,50,bottas,6,1:11.105
2016,9,50,button,7,1:11.036
2016,9,50,grosjean,8,1:10.676
2016,9,50,massa,9,1:10.755
2016,9,50,perez,10,1:10.692
2016,9,50,sainz,11,1:10.417
2016,9,50,alonso,12,1:11.195
2016,9,50,hulkenberg,13,1:14.563
2016,9,50,wehrlein,14,1:11.212
2016,9,50,jolyon_palmer,15,1:15.345
2016,9,50,ericsson,16,1:15.254
2016,9,50,gutierrez,17,1:11.289
2016,9,50,nasr,18,1:10.883
2016,9,50,haryanto,19,1:16.469
2016,9,50,kevin_magnussen,20,1:33.444
2016,9,51,rosberg,1,1:09.267
2016,9,51,hamilton,2,1:09.442
2016,9,51,max_verstappen,3,1:09.652
2016,9,51,ricciardo,4,1:10.120
2016,9,51,raikkonen,5,1:09.967
2016,9,51,button,6,1:11.191
2016,9,51,grosjean,7,1:10.762
2016,9,51,bottas,8,1:14.304
2016,9,51,massa,9,1:10.724
2016,9,51,perez,10,1:10.665
2016,9,51,sainz,11,1:10.368
2016,9,51,alonso,12,1:11.336
2016,9,51,wehrlein,13,1:10.991
2016,9,51,gutierrez,14,1:10.214
2016,9,51,nasr,15,1:10.782
2016,9,51,jolyon_palmer,16,1:29.148
2016,9,51,hulkenberg,17,1:34.492
2016,9,51,kevin_magnussen,18,1:12.237
2016,9,51,ericsson,19,1:31.792
2016,9,51,haryanto,20,1:35.220
2016,9,52,rosberg,1,1:09.538
2016,9,52,hamilton,2,1:08.872
2016,9,52,max_verstappen,3,1:09.706
2016,9,52,ricciardo,4,1:10.291
2016,9,52,raikkonen,5,1:09.748
2016,9,52,button,6,1:10.454
2016,9,52,grosjean,7,1:10.826
2016,9,52,massa,8,1:10.593
2016,9,52,perez,9,1:10.518
2016,9,52,sainz,10,1:10.166
2016,9,52,alonso,11,1:11.217
2016,9,52,wehrlein,12,1:10.923
2016,9,52,bottas,13,1:28.126
2016,9,52,gutierrez,14,1:10.277
2016,9,52,nasr,15,1:13.403
2016,9,52,jolyon_palmer,16,1:10.290
2016,9,52,hulkenberg,17,1:10.643
2016,9,52,kevin_magnussen,18,1:11.460
2016,9,52,ericsson,19,1:10.955
2016,9,52,haryanto,20,1:11.107
2016,9,53,rosberg,1,1:09.310
2016,9,53,hamilton,2,1:09.166
2016,9,53,max_verstappen,3,1:10.117
2016,9,53,ricciardo,4,1:09.955
2016,9,53,raikkonen,5,1:10.214
2016,9,53,button,6,1:10.709
2016,9,53,grosjean,7,1:10.589
2016,9,53,massa,8,1:10.521
2016,9,53,perez,9,1:10.690
2016,9,53,sainz,10,1:10.341
2016,9,53,alonso,11,1:11.203
2016,9,53,wehrlein,12,1:11.082
2016,9,53,bottas,13,1:10.362
2016,9,53,gutierrez,14,1:10.324
2016,9,53,nasr,15,1:10.824
2016,9,53,jolyon_palmer,16,1:10.228
2016,9,53,hulkenberg,17,1:10.309
2016,9,53,kevin_magnussen,18,1:10.872
2016,9,53,ericsson,19,1:10.848
2016,9,53,haryanto,20,1:10.844
2016,9,54,rosberg,1,1:09.339
2016,9,54,hamilton,2,1:12.496
2016,9,54,max_verstappen,3,1:10.473
2016,9,54,ricciardo,4,1:10.034
2016,9,54,raikkonen,5,1:09.924
2016,9,54,button,6,1:10.749
2016,9,54,grosjean,7,1:10.580
2016,9,54,massa,8,1:10.585
2016,9,54,perez,9,1:10.941
2016,9,54,sainz,10,1:10.716
2016,9,54,alonso,11,1:13.226
2016,9,54,wehrlein,12,1:11.025
2016,9,54,bottas,13,1:10.387
2016,9,54,gutierrez,14,1:12.187
2016,9,54,nasr,15,1:11.213
2016,9,54,jolyon_palmer,16,1:10.626
2016,9,54,hulkenberg,17,1:10.534
2016,9,54,kevin_magnussen,18,1:10.890
2016,9,54,ericsson,19,1:12.074
2016,9,54,haryanto,20,1:10.934
2016,9,55,rosberg,1,1:13.459
2016,9,55,max_verstappen,2,1:10.339
2016,9,55,hamilton,3,1:27.968
2016,9,55,ricciardo,4,1:10.514
2016,9,55,raikkonen,5,1:10.811
2016,9,55,button,6,1:10.381
2016,9,55,grosjean,7,1:10.441
2016,9,55,massa,8,1:10.728
2016,9,55,perez,9,1:10.503
2016,9,55,sainz,10,1:10.347
2016,9,55,alonso,11,1:11.418
2016,9,55,bottas,12,1:10.210
2016,9,55,wehrlein,13,1:11.546
2016,9,55,gutierrez,14,1:09.694
2016,9,55,nasr,15,1:11.359
2016,9,55,jolyon_palmer,16,1:10.335
2016,9,55,hulkenberg,17,1:10.765
2016,9,55,kevin_magnussen,18,1:12.125
2016,9,55,ericsson,19,1:10.818
2016,9,55,haryanto,20,1:10.734
2016,9,56,max_verstappen,1,1:10.279
2016,9,56,rosberg,2,1:26.506
2016,9,56,hamilton,3,1:09.067
2016,9,56,ricciardo,4,1:10.229
2016,9,56,raikkonen,5,1:10.004
2016,9,56,button,6,1:10.377
2016,9,56,grosjean,7,1:10.332
2016,9,56,perez,8,1:11.043
2016,9,56,sainz,9,1:10.565
2016,9,56,massa,10,1:14.776
2016,9,56,alonso,11,1:11.162
2016,9,56,bottas,12,1:10.644
2016,9,56,wehrlein,13,1:11.031
2016,9,56,gutierrez,14,1:10.084
2016,9,56,nasr,15,1:11.436
2016,9,56,jolyon_palmer,16,1:10.821
2016,9,56,hulkenberg,17,1:10.828
2016,9,56,kevin_magnussen,18,1:10.450
2016,9,56,ericsson,19,1:11.016
2016,9,56,haryanto,20,1:10.780
2016,9,57,max_verstappen,1,1:09.671
2016,9,57,rosberg,2,1:09.341
2016,9,57,hamilton,3,1:09.040
2016,9,57,ricciardo,4,1:10.073
2016,9,57,raikkonen,5,1:10.012
2016,9,57,button,6,1:10.522
2016,9,57,grosjean,7,1:10.324
2016,9,57,perez,8,1:10.585
2016,9,57,sainz,9,1:10.575
2016,9,57,alonso,10,1:11.405
2016,9,57,bottas,11,1:10.986
2016,9,57,wehrlein,12,1:11.141
2016,9,57,gutierrez,13,1:10.423
2016,9,57,massa,14,1:27.726
2016,9,57,nasr,15,1:11.696
2016,9,57,jolyon_palmer,16,1:10.634
2016,9,57,hulkenberg,17,1:10.987
2016,9,57,kevin_magnussen,18,1:12.360
2016,9,57,ericsson,19,1:12.193
2016,9,57,haryanto,20,1:10.638
2016,9,58,max_verstappen,1,1:10.022
2016,9,58,rosberg,2,1:09.316
2016,9,58,hamilton,3,1:09.362
2016,9,58,raikkonen,4,1:09.622
2016,9,58,ricciardo,5,1:11.620
2016,9,58,button,6,1:10.362
2016,9,58,grosjean,7,1:10.479
2016,9,58,perez,8,1:10.555
2016,9,58,sainz,9,1:10.686
2016,9,58,alonso,10,1:11.468
2016,9,58,bottas,11,1:11.168
2016,9,58,wehrlein,12,1:11.090
2016,9,58,gutierrez,13,1:10.317
2016,9,58,massa,14,1:10.493
2016,9,58,nasr,15,1:11.708
2016,9,58,jolyon_palmer,16,1:10.527
2016,9,58,hulkenberg,17,1:12.199
2016,9,58,kevin_magnussen,18,1:10.624
2016,9,58,ericsson,19,1:10.704
2016,9,58,haryanto,20,1:10.535
2016,9,59,max_verstappen,1,1:10.187
2016,9,59,rosberg,2,1:09.375
2016,9,59,hamilton,3,1:08.744
2016,9,59,raikkonen,4,1:09.783
2016,9,59,ricciardo,5,1:10.406
2016,9,59,button,6,1:10.357
2016,9,59,grosjean,7,1:10.436
2016,9,59,perez,8,1:10.362
2016,9,59,sainz,9,1:10.319
2016,9,59,alonso,10,1:11.476
2016,9,59,bottas,11,1:11.091
2016,9,59,wehrlein,12,1:11.063
2016,9,59,gutierrez,13,1:10.044
2016,9,59,massa,14,1:09.899
2016,9,59,nasr,15,1:11.366
2016,9,59,jolyon_palmer,16,1:11.025
2016,9,59,hulkenberg,17,1:12.207
2016,9,59,kevin_magnussen,18,1:10.765
2016,9,59,ericsson,19,1:10.902
2016,9,59,haryanto,20,1:10.380
2016,9,60,max_verstappen,1,1:09.840
2016,9,60,rosberg,2,1:08.768
2016,9,60,hamilton,3,1:09.267
2016,9,60,raikkonen,4,1:09.958
2016,9,60,ricciardo,5,1:14.102
2016,9,60,button,6,1:10.289
2016,9,60,grosjean,7,1:10.279
2016,9,60,perez,8,1:10.504
2016,9,60,sainz,9,1:10.416
2016,9,60,alonso,10,1:11.329
2016,9,60,bottas,11,1:11.050
2016,9,60,wehrlein,12,1:10.996
2016,9,60,gutierrez,13,1:10.606
2016,9,60,massa,14,1:10.432
2016,9,60,jolyon_palmer,15,1:10.926
2016,9,60,nasr,16,1:12.923
2016,9,60,hulkenberg,17,1:11.235
2016,9,60,kevin_magnussen,18,1:11.103
2016,9,60,ericsson,19,1:12.138
2016,9,60,haryanto,20,1:10.718
2016,9,61,rosberg,1,1:09.697
2016,9,61,max_verstappen,2,1:11.104
2016,9,61,hamilton,3,1:10.183
2016,9,61,raikkonen,4,1:09.774
2016,9,61,button,5,1:10.429
2016,9,61,ricciardo,6,1:28.930
2016,9,61,grosjean,7,1:11.764
2016,9,61,perez,8,1:10.273
2016,9,61,sainz,9,1:10.418
2016,9,61,alonso,10,1:11.256
2016,9,61,bottas,11,1:11.258
2016,9,61,wehrlein,12,1:10.990
2016,9,61,gutierrez,13,1:10.362
2016,9,61,massa,14,1:11.303
2016,9,61,jolyon_palmer,15,1:12.409
2016,9,61,nasr,16,1:13.590
