season,round,driver,driver_points,driver_wins,driver_standings_pos
2022,1,nicholas_latifi,0.0,0,16
2022,1,nico_hulkenberg,0.0,0,17
2022,1,sergio_perez,0.0,0,18
2022,1,max_verstappen,0.0,0,19
2022,1,pierre_gasly,0.0,0,20
2022,2,charles_leclerc,45.0,1,1
2022,2,carlos_sainz,33.0,0,2
2022,2,max_verstappen,25.0,1,3
2022,2,george_russell,22.0,0,4
2022,2,lewis_hamilton,16.0,0,5
2022,2,esteban_ocon,14.0,0,6
2022,2,sergio_perez,12.0,0,7
2022,2,kevin_magnussen,12.0,0,8
2022,2,valtteri_bottas,8.0,0,9
2022,2,lando_norris,6.0,0,10
2022,2,yuki_tsunoda,4.0,0,11
2022,2,pierre_gasly,4.0,0,12
2022,2,fernando_alonso,2.0,0,13
2022,2,guanyu_zhou,1.0,0,14
2022,2,mick_schumacher,0.0,0,15
2022,2,lance_stroll,0.0,0,16
2022,2,nico_hulkenberg,0.0,0,17
2022,2,alexander_albon,0.0,0,18
2022,2,daniel_ricciardo,0.0,0,19
2022,2,nicholas_latifi,0.0,0,20
2022,3,charles_leclerc,71.0,2,1
2022,3,george_russell,37.0,0,2
2022,3,carlos_sainz,33.0,0,3
2022,3,sergio_perez,30.0,0,4
2022,3,lewis_hamilton,28.0,0,5
2022,3,max_verstappen,25.0,1,6
2022,3,esteban_ocon,20.0,0,7
2022,3,lando_norris,16.0,0,8
2022,3,kevin_magnussen,12.0,0,9
2022,3,valtteri_bottas,12.0,0,10
2022,3,daniel_ricciardo,8.0,0,11
2022,3,pierre_gasly,6.0,0,12
2022,3,yuki_tsunoda,4.0,0,13
2022,3,fernando_alonso,2.0,0,14
2022,3,guanyu_zhou,1.0,0,15
2022,3,alexander_albon,1.0,0,16
2022,3,mick_schumacher,0.0,0,17
2022,3,lance_stroll,0.0,0,18
2022,3,nico_hulkenberg,0.0,0,19
2022,3,nicholas_latifi,0.0,0,20
2022,3,sebastian_vettel,0.0,0,21
2022,4,charles_leclerc,86.0,2,1
2022,4,max_verstappen,59.0,2,2
2022,4,sergio_perez,54.0,0,3
2022,4,george_russell,49.0,0,4
2022,4,carlos_sainz,38.0,0,5
2022,4,lando_norris,35.0,0,6
2022,4,lewis_hamilton,28.0,0,7
2022,4,valtteri_bottas,24.0,0,8
2022,4,esteban_ocon,20.0,0,9
2022,4,kevin_magnussen,15.0,0,10
2022,4,daniel_ricciardo,11.0,0,11
2022,4,yuki_tsunoda,10.0,0,12
2022,4,pierre_gasly,6.0,0,13
2022,4,sebastian_vettel,4.0,0,14
2022,4,fernando_alonso,2.0,0,15
2022,4,guanyu_zhou,1.0,0,16
2022,4,alexander_albon,1.0,0,17
2022,4,lance_stroll,1.0,0,18
2022,4,mick_schumacher,0.0,0,19
2022,4,nico_hulkenberg,0.0,0,20
2022,4,nicholas_latifi,0.0,0,21
2022,5,charles_leclerc,104.0,2,1
2022,5,max_verstappen,85.0,3,2
2022,5,sergio_perez,66.0,0,3
2022,5,george_russell,59.0,0,4
2022,5,carlos_sainz,53.0,0,5
2022,5,lewis_hamilton,36.0,0,6
2022,5,lando_norris,35.0,0,7
2022,5,valtteri_bottas,30.0,0,8
2022,5,esteban_ocon,24.0,0,9
2022,5,kevin_magnussen,15.0,0,10
2022,5,daniel_ricciardo,11.0,0,11
2022,5,yuki_tsunoda,10.0,0,12
2022,5,pierre_gasly,6.0,0,13
2022,5,sebastian_vettel,4.0,0,14
2022,5,alexander_albon,3.0,0,15
2022,5,fernando_alonso,2.0,0,16
2022,5,lance_stroll,2.0,0,17
2022,5,guanyu_zhou,1.0,0,18
2022,5,mick_schumacher,0.0,0,19
2022,5,nico_hulkenberg,0.0,0,20
2022,5,nicholas_latifi,0.0,0,21
2022,6,max_verstappen,110.0,4,1
2022,6,charles_leclerc,104.0,2,2
2022,6,sergio_perez,85.0,0,3
2022,6,george_russell,74.0,0,4
2022,6,carlos_sainz,65.0,0,5
2022,6,lewis_hamilton,46.0,0,6
2022,6,lando_norris,39.0,0,7
2022,6,valtteri_bottas,38.0,0,8
2022,6,esteban_ocon,30.0,0,9
2022,6,kevin_magnussen,15.0,0,10
2022,6,yuki_tsunoda,11.0,0,11
2022,6,daniel_ricciardo,11.0,0,12
2022,6,pierre_gasly,6.0,0,13
2022,6,sebastian_vettel,4.0,0,14
2022,6,fernando_alonso,4.0,0,15
2022,6,alexander_albon,3.0,0,16
2022,6,lance_stroll,2.0,0,17
2022,6,guanyu_zhou,1.0,0,18
2022,6,mick_schumacher,0.0,0,19
2022,6,nico_hulkenberg,0.0,0,20
2022,6,nicholas_latifi,0.0,0,21
2022,7,max_verstappen,125.0,4,1
2022,7,charles_leclerc,116.0,2,2
2022,7,sergio_perez,110.0,1,3
2022,7,george_russell,84.0,0,4
2022,7,carlos_sainz,83.0,0,5
2022,7,lewis_hamilton,50.0,0,6
2022,7,lando_norris,48.0,0,7
2022,7,valtteri_bottas,40.0,0,8
2022,7,esteban_ocon,30.0,0,9
2022,7,kevin_magnussen,15.0,0,10
2022,7,daniel_ricciardo,11.0,0,11
2022,7,yuki_tsunoda,11.0,0,12
2022,7,fernando_alonso,10.0,0,13
2022,7,pierre_gasly,6.0,0,14
2022,7,sebastian_vettel,5.0,0,15
2022,7,alexander_albon,3.0,0,16
2022,7,lance_stroll,2.0,0,17
2022,7,guanyu_zhou,1.0,0,18
2022,7,mick_schumacher,0.0,0,19
2022,7,nico_hulkenberg,0.0,0,20
2022,7,nicholas_latifi,0.0,0,21
2022,8,max_verstappen,150.0,5,1
2022,8,sergio_perez,129.0,1,2
2022,8,charles_leclerc,116.0,2,3
2022,8,george_russell,99.0,0,4
2022,8,carlos_sainz,83.0,0,5
2022,8,lewis_hamilton,62.0,0,6
2022,8,lando_norris,50.0,0,7
2022,8,valtteri_bottas,40.0,0,8
2022,8,esteban_ocon,31.0,0,9
2022,8,pierre_gasly,16.0,0,10
2022,8,fernando_alonso,16.0,0,11
2022,8,kevin_magnussen,15.0,0,12
2022,8,daniel_ricciardo,15.0,0,13
2022,8,sebastian_vettel,13.0,0,14
2022,8,yuki_tsunoda,11.0,0,15
2022,8,alexander_albon,3.0,0,16
2022,8,lance_stroll,2.0,0,17
2022,8,guanyu_zhou,1.0,0,18
2022,8,mick_schumacher,0.0,0,19
2022,8,nico_hulkenberg,0.0,0,20
2022,8,nicholas_latifi,0.0,0,21
2022,9,max_verstappen,175.0,6,1
2022,9,sergio_perez,129.0,1,2
2022,9,charles_leclerc,126.0,2,3
2022,9,george_russell,111.0,0,4
2022,9,carlos_sainz,102.0,0,5
2022,9,lewis_hamilton,77.0,0,6
2022,9,lando_norris,50.0,0,7
2022,9,valtteri_bottas,46.0,0,8
2022,9,esteban_ocon,39.0,0,9
2022,9,fernando_alonso,18.0,0,10
2022,9,pierre_gasly,16.0,0,11
2022,9,kevin_magnussen,15.0,0,12
2022,9,daniel_ricciardo,15.0,0,13
2022,9,sebastian_vettel,13.0,0,14
2022,9,yuki_tsunoda,11.0,0,15
2022,9,guanyu_zhou,5.0,0,16
2022,9,alexander_albon,3.0,0,17
2022,9,lance_stroll,3.0,0,18
2022,9,mick_schumacher,0.0,0,19
2022,9,nico_hulkenberg,0.0,0,20
2022,9,nicholas_latifi,0.0,0,21
2022,10,max_verstappen,181.0,6,1
2022,10,sergio_perez,147.0,1,2
2022,10,charles_leclerc,138.0,2,3
2022,10,carlos_sainz,127.0,1,4
2022,10,george_russell,111.0,0,5
2022,10,lewis_hamilton,93.0,0,6
2022,10,lando_norris,58.0,0,7
2022,10,valtteri_bottas,46.0,0,8
2022,10,esteban_ocon,39.0,0,9
2022,10,fernando_alonso,28.0,0,10
2022,10,pierre_gasly,16.0,0,11
2022,10,kevin_magnussen,16.0,0,12
2022,10,sebastian_vettel,15.0,0,13
2022,10,daniel_ricciardo,15.0,0,14
2022,10,yuki_tsunoda,11.0,0,15
2022,10,guanyu_zhou,5.0,0,16
2022,10,mick_schumacher,4.0,0,17
2022,10,alexander_albon,3.0,0,18
2022,10,lance_stroll,3.0,0,19
2022,10,nicholas_latifi,0.0,0,20
2022,10,nico_hulkenberg,0.0,0,21
2022,11,max_verstappen,208.0,6,1
2022,11,charles_leclerc,170.0,3,2
2022,11,sergio_perez,151.0,1,3
2022,11,carlos_sainz,133.0,1,4
2022,11,george_russell,128.0,0,5
2022,11,lewis_hamilton,109.0,0,6
2022,11,lando_norris,64.0,0,7
2022,11,esteban_ocon,52.0,0,8
2022,11,valtteri_bottas,46.0,0,9
2022,11,fernando_alonso,29.0,0,10
2022,11,kevin_magnussen,22.0,0,11
2022,11,daniel_ricciardo,17.0,0,12
2022,11,pierre_gasly,16.0,0,13
2022,11,sebastian_vettel,15.0,0,14
2022,11,mick_schumacher,12.0,0,15
2022,11,yuki_tsunoda,11.0,0,16
2022,11,guanyu_zhou,5.0,0,17
2022,11,alexander_albon,3.0,0,18
2022,11,lance_stroll,3.0,0,19
2022,11,nicholas_latifi,0.0,0,20
2022,11,nico_hulkenberg,0.0,0,21
2022,12,max_verstappen,233.0,7,1
2022,12,charles_leclerc,170.0,3,2
2022,12,sergio_perez,163.0,1,3
2022,12,carlos_sainz,144.0,1,4
2022,12,george_russell,143.0,0,5
2022,12,lewis_hamilton,127.0,0,6
2022,12,lando_norris,70.0,0,7
2022,12,esteban_ocon,56.0,0,8
2022,12,valtteri_bottas,46.0,0,9
2022,12,fernando_alonso,37.0,0,10
2022,12,kevin_magnussen,22.0,0,11
2022,12,daniel_ricciardo,19.0,0,12
2022,12,pierre_gasly,16.0,0,13
2022,12,sebastian_vettel,15.0,0,14
2022,12,mick_schumacher,12.0,0,15
2022,12,yuki_tsunoda,11.0,0,16
2022,12,guanyu_zhou,5.0,0,17
2022,12,lance_stroll,4.0,0,18
2022,12,alexander_albon,3.0,0,19
2022,12,nicholas_latifi,0.0,0,20
2022,12,nico_hulkenberg,0.0,0,21
2022,13,max_verstappen,258.0,8,1
2022,13,charles_leclerc,178.0,3,2
2022,13,sergio_perez,173.0,1,3
2022,13,george_russell,158.0,0,4
2022,13,carlos_sainz,156.0,1,5
2022,13,lewis_hamilton,146.0,0,6
2022,13,lando_norris,76.0,0,7
2022,13,esteban_ocon,58.0,0,8
2022,13,valtteri_bottas,46.0,0,9
2022,13,fernando_alonso,41.0,0,10
2022,13,kevin_magnussen,22.0,0,11
2022,13,daniel_ricciardo,19.0,0,12
2022,13,pierre_gasly,16.0,0,13
2022,13,sebastian_vettel,16.0,0,14
2022,13,mick_schumacher,12.0,0,15
2022,13,yuki_tsunoda,11.0,0,16
2022,13,guanyu_zhou,5.0,0,17
2022,13,lance_stroll,4.0,0,18
2022,13,alexander_albon,3.0,0,19
2022,13,nicholas_latifi,0.0,0,20
2022,13,nico_hulkenberg,0.0,0,21
2022,14,max_verstappen,284.0,9,1
2022,14,sergio_perez,191.0,1,2
2022,14,charles_leclerc,186.0,3,3
2022,14,carlos_sainz,171.0,1,4
2022,14,george_russell,170.0,0,5
2022,14,lewis_hamilton,146.0,0,6
2022,14,lando_norris,76.0,0,7
2022,14,esteban_ocon,64.0,0,8
2022,14,fernando_alonso,51.0,0,9
2022,14,valtteri_bottas,46.0,0,10
2022,14,kevin_magnussen,22.0,0,11
2022,14,sebastian_vettel,20.0,0,12
2022,14,daniel_ricciardo,19.0,0,13
2022,14,pierre_gasly,18.0,0,14
2022,14,mick_schumacher,12.0,0,15
2022,14,yuki_tsunoda,11.0,0,16
2022,14,guanyu_zhou,5.0,0,17
2022,14,alexander_albon,4.0,0,18
2022,14,lance_stroll,4.0,0,19
2022,14,nicholas_latifi,0.0,0,20
2022,14,nico_hulkenberg,0.0,0,21
2022,15,max_verstappen,310.0,10,1
2022,15,charles_leclerc,201.0,3,2
2022,15,sergio_perez,201.0,1,3
2022,15,george_russell,188.0,0,4
2022,15,carlos_sainz,175.0,1,5
2022,15,lewis_hamilton,158.0,0,6
2022,15,lando_norris,82.0,0,7
2022,15,esteban_ocon,66.0,0,8
2022,15,fernando_alonso,59.0,0,9
2022,15,valtteri_bottas,46.0,0,10
2022,15,kevin_magnussen,22.0,0,11
2022,15,sebastian_vettel,20.0,0,12
2022,15,daniel_ricciardo,19.0,0,13
2022,15,pierre_gasly,18.0,0,14
2022,15,mick_schumacher,12.0,0,15
2022,15,yuki_tsunoda,11.0,0,16
2022,15,guanyu_zhou,5.0,0,17
2022,15,lance_stroll,5.0,0,18
2022,15,alexander_albon,4.0,0,19
2022,15,nicholas_latifi,0.0,0,20
2022,15,nico_hulkenberg,0.0,0,21
2022,16,max_verstappen,335.0,11,1
2022,16,charles_leclerc,219.0,3,2
2022,16,sergio_perez,210.0,1,3
2022,16,george_russell,203.0,0,4
2022,16,carlos_sainz,187.0,1,5
2022,16,lewis_hamilton,168.0,0,6
2022,16,lando_norris,88.0,0,7
2022,16,esteban_ocon,66.0,0,8
2022,16,fernando_alonso,59.0,0,9
2022,16,valtteri_bottas,46.0,0,10
2022,16,pierre_gasly,22.0,0,11
2022,16,kevin_magnussen,22.0,0,12
2022,16,sebastian_vettel,20.0,0,13
2022,16,daniel_ricciardo,19.0,0,14
2022,16,mick_schumacher,12.0,0,15
2022,16,yuki_tsunoda,11.0,0,16
2022,16,guanyu_zhou,6.0,0,17
2022,16,lance_stroll,5.0,0,18
2022,16,alexander_albon,4.0,0,19
2022,16,nyck_de vries,2.0,0,20
2022,16,nicholas_latifi,0.0,0,21
2022,16,nico_hulkenberg,0.0,0,22
2022,17,max_verstappen,341.0,11,1
2022,17,charles_leclerc,237.0,3,2
2022,17,sergio_perez,235.0,2,3
2022,17,george_russell,203.0,0,4
2022,17,carlos_sainz,202.0,1,5
2022,17,lewis_hamilton,170.0,0,6
2022,17,lando_norris,100.0,0,7
2022,17,esteban_ocon,66.0,0,8
2022,17,fernando_alonso,59.0,0,9
2022,17,valtteri_bottas,46.0,0,10
2022,17,daniel_ricciardo,29.0,0,11
2022,17,sebastian_vettel,24.0,0,12
2022,17,pierre_gasly,23.0,0,13
2022,17,kevin_magnussen,22.0,0,14
2022,17,lance_stroll,13.0,0,15
2022,17,mick_schumacher,12.0,0,16
2022,17,yuki_tsunoda,11.0,0,17
2022,17,guanyu_zhou,6.0,0,18
2022,17,alexander_albon,4.0,0,19
2022,17,nyck_de vries,2.0,0,20
2022,17,nicholas_latifi,0.0,0,21
2022,17,nico_hulkenberg,0.0,0,22
2022,18,max_verstappen,366.0,12,1
2022,18,sergio_perez,253.0,2,2
2022,18,charles_leclerc,252.0,3,3
2022,18,george_russell,207.0,0,4
2022,18,carlos_sainz,202.0,1,5
2022,18,lewis_hamilton,180.0,0,6
2022,18,lando_norris,101.0,0,7
2022,18,esteban_ocon,78.0,0,8
2022,18,fernando_alonso,65.0,0,9
2022,18,valtteri_bottas,46.0,0,10
2022,18,sebastian_vettel,32.0,0,11
2022,18,daniel_ricciardo,29.0,0,12
2022,18,pierre_gasly,23.0,0,13
2022,18,kevin_magnussen,22.0,0,14
2022,18,lance_stroll,13.0,0,15
2022,18,mick_schumacher,12.0,0,16
2022,18,yuki_tsunoda,11.0,0,17
2022,18,guanyu_zhou,6.0,0,18
2022,18,alexander_albon,4.0,0,19
2022,18,nicholas_latifi,2.0,0,20
2022,18,nyck_de vries,2.0,0,21
2022,18,nico_hulkenberg,0.0,0,22
2022,19,max_verstappen,391.0,13,1
2022,19,charles_leclerc,267.0,3,2
2022,19,sergio_perez,265.0,2,3
2022,19,george_russell,218.0,0,4
2022,19,carlos_sainz,202.0,1,5
2022,19,lewis_hamilton,198.0,0,6
2022,19,lando_norris,109.0,0,7
2022,19,esteban_ocon,78.0,0,8
2022,19,fernando_alonso,71.0,0,9
2022,19,valtteri_bottas,46.0,0,10
2022,19,sebastian_vettel,36.0,0,11
2022,19,daniel_ricciardo,29.0,0,12
2022,19,kevin_magnussen,24.0,0,13
2022,19,pierre_gasly,23.0,0,14
2022,19,lance_stroll,13.0,0,15
2022,19,mick_schumacher,12.0,0,16
2022,19,yuki_tsunoda,12.0,0,17
2022,19,guanyu_zhou,6.0,0,18
2022,19,alexander_albon,4.0,0,19
2022,19,nicholas_latifi,2.0,0,20
2022,19,nyck_de vries,2.0,0,21
2022,19,nico_hulkenberg,0.0,0,22
2022,20,max_verstappen,416.0,14,1
2022,20,sergio_perez,280.0,2,2
2022,20,charles_leclerc,275.0,3,3
2022,20,george_russell,231.0,0,4
2022,20,lewis_hamilton,216.0,0,5
2022,20,carlos_sainz,212.0,1,6
2022,20,lando_norris,111.0,0,7
2022,20,esteban_ocon,82.0,0,8
2022,20,fernando_alonso,71.0,0,9
2022,20,valtteri_bottas,47.0,0,10
2022,20,sebastian_vettel,36.0,0,11
2022,20,daniel_ricciardo,35.0,0,12
2022,20,kevin_magnussen,24.0,0,13
2022,20,pierre_gasly,23.0,0,14
2022,20,lance_stroll,13.0,0,15
2022,20,mick_schumacher,12.0,0,16
2022,20,yuki_tsunoda,12.0,0,17
2022,20,guanyu_zhou,6.0,0,18
2022,20,alexander_albon,4.0,0,19
2022,20,nicholas_latifi,2.0,0,20
2022,20,nyck_de vries,2.0,0,21
2022,20,nico_hulkenberg,0.0,0,22
2022,21,max_verstappen,429.0,14,1
2022,21,charles_leclerc,290.0,3,2
2022,21,sergio_perez,290.0,2,3
2022,21,george_russell,265.0,1,4
2022,21,lewis_hamilton,240.0,0,5
2022,21,carlos_sainz,234.0,1,6
2022,21,lando_norris,113.0,0,7
2022,21,esteban_ocon,86.0,0,8
2022,21,fernando_alonso,81.0,0,9
2022,21,valtteri_bottas,49.0,0,10
2022,21,sebastian_vettel,36.0,0,11
2022,21,daniel_ricciardo,35.0,0,12
2022,21,kevin_magnussen,25.0,0,13
2022,21,pierre_gasly,23.0,0,14
2022,21,lance_stroll,14.0,0,15
2022,21,mick_schumacher,12.0,0,16
2022,21,yuki_tsunoda,12.0,0,17
2022,21,guanyu_zhou,6.0,0,18
2022,21,alexander_albon,4.0,0,19
2022,21,nicholas_latifi,2.0,0,20
2022,21,nyck_de vries,2.0,0,21
2022,21,nico_hulkenberg,0.0,0,22
2022,22,max_verstappen,454.0,15,1
2022,22,charles_leclerc,308.0,3,2
2022,22,sergio_perez,305.0,2,3
2022,22,george_russell,275.0,1,4
2022,22,carlos_sainz,246.0,1,5
2022,22,lewis_hamilton,240.0,0,6
2022,22,lando_norris,122.0,0,7
2022,22,esteban_ocon,92.0,0,8
2022,22,fernando_alonso,81.0,0,9
2022,22,valtteri_bottas,49.0,0,10
2022,22,daniel_ricciardo,37.0,0,11
2022,22,sebastian_vettel,37.0,0,12
2022,22,kevin_magnussen,25.0,0,13
2022,22,pierre_gasly,23.0,0,14
2022,22,lance_stroll,18.0,0,15
2022,22,mick_schumacher,12.0,0,16
2022,22,yuki_tsunoda,12.0,0,17
2022,22,guanyu_zhou,6.0,0,18
2022,22,alexander_albon,4.0,0,19
2022,22,nicholas_latifi,2.0,0,20
2022,22,nyck_de vries,2.0,0,21
2022,22,nico_hulkenberg,0.0,0,22
