season,round,lap,driver,position,time
2022,9,3,tsunoda,19,1:20.513
2022,9,3,latifi,20,1:21.123
2022,9,4,max_verstappen,1,1:18.393
2022,9,4,sainz,2,1:19.086
2022,9,4,alonso,3,1:18.980
2022,9,4,hamilton,4,1:19.158
2022,9,4,kevin_magnussen,5,1:19.729
2022,9,4,russell,6,1:19.154
2022,9,4,ocon,7,1:19.474
2022,9,4,mick_schumacher,8,1:19.195
2022,9,4,zhou,9,1:19.457
2022,9,4,ricciardo,10,1:20.389
2022,9,4,perez,11,1:19.428
2022,9,4,albon,12,1:19.484
2022,9,4,bottas,13,1:19.433
2022,9,4,norris,14,1:19.663
2022,9,4,vettel,15,1:19.529
2022,9,4,leclerc,16,1:19.397
2022,9,4,stroll,17,1:20.067
2022,9,4,gasly,18,1:20.010
2022,9,4,tsunoda,19,1:20.110
2022,9,4,latifi,20,1:20.610
2022,9,5,max_verstappen,1,1:18.293
2022,9,5,sainz,2,1:18.214
2022,9,5,alonso,3,1:18.455
2022,9,5,hamilton,4,1:18.660
2022,9,5,russell,5,1:18.867
2022,9,5,kevin_magnussen,6,1:20.233
2022,9,5,ocon,7,1:19.384
2022,9,5,mick_schumacher,8,1:20.064
2022,9,5,zhou,9,1:19.573
2022,9,5,ricciardo,10,1:19.655
2022,9,5,perez,11,1:19.787
2022,9,5,albon,12,1:19.690
2022,9,5,bottas,13,1:19.942
2022,9,5,norris,14,1:19.602
2022,9,5,leclerc,15,1:19.294
2022,9,5,stroll,16,1:19.595
2022,9,5,tsunoda,17,1:20.065
2022,9,5,latifi,18,1:20.483
2022,9,5,vettel,19,1:35.658
2022,9,5,gasly,20,1:35.629
2022,9,6,max_verstappen,1,1:18.275
2022,9,6,sainz,2,1:17.974
2022,9,6,alonso,3,1:18.053
2022,9,6,hamilton,4,1:18.591
2022,9,6,russell,5,1:19.419
2022,9,6,kevin_magnussen,6,1:19.808
2022,9,6,ocon,7,1:19.383
2022,9,6,mick_schumacher,8,1:19.502
2022,9,6,zhou,9,1:19.046
2022,9,6,ricciardo,10,1:19.451
2022,9,6,perez,11,1:19.400
2022,9,6,albon,12,1:19.682
2022,9,6,bottas,13,1:19.262
2022,9,6,norris,14,1:19.644
2022,9,6,leclerc,15,1:19.075
2022,9,6,stroll,16,1:19.951
2022,9,6,tsunoda,17,1:18.981
2022,9,6,latifi,18,1:20.257
2022,9,6,vettel,19,1:21.159
2022,9,6,gasly,20,1:21.958
2022,9,7,max_verstappen,1,1:17.828
2022,9,7,sainz,2,1:17.963
2022,9,7,alonso,3,1:17.868
2022,9,7,hamilton,4,1:18.386
2022,9,7,russell,5,1:18.530
2022,9,7,ocon,6,1:19.110
2022,9,7,mick_schumacher,7,1:19.213
2022,9,7,zhou,8,1:18.943
2022,9,7,ricciardo,9,1:18.931
2022,9,7,perez,10,1:18.844
2022,9,7,albon,11,1:19.727
2022,9,7,bottas,12,1:19.998
2022,9,7,norris,13,1:19.603
2022,9,7,leclerc,14,1:19.588
2022,9,7,stroll,15,1:19.559
2022,9,7,tsunoda,16,1:19.796
2022,9,7,latifi,17,1:21.099
2022,9,7,vettel,18,1:18.429
2022,9,7,gasly,19,1:18.941
2022,9,7,kevin_magnussen,20,1:49.469
2022,9,8,max_verstappen,1,1:17.757
2022,9,8,sainz,2,1:17.466
2022,9,8,alonso,3,1:18.387
2022,9,8,hamilton,4,1:18.163
2022,9,8,russell,5,1:18.987
2022,9,8,ocon,6,1:19.143
2022,9,8,mick_schumacher,7,1:19.247
2022,9,8,zhou,8,1:19.358
2022,9,8,ricciardo,9,1:19.154
2022,9,8,albon,10,1:19.811
2022,9,8,bottas,11,1:19.512
2022,9,8,norris,12,1:19.428
2022,9,8,leclerc,13,1:19.445
2022,9,8,stroll,14,1:19.659
2022,9,8,tsunoda,15,1:19.348
2022,9,8,latifi,16,1:25.144
2022,9,8,vettel,17,1:25.031
2022,9,8,gasly,18,1:25.744
2022,9,8,kevin_magnussen,19,1:31.282
2022,9,9,sainz,1,1:42.472
2022,9,9,alonso,2,1:42.327
2022,9,9,max_verstappen,3,1:52.842
2022,9,9,russell,4,1:44.714
2022,9,9,ocon,5,1:46.385
2022,9,9,hamilton,6,1:55.793
2022,9,9,mick_schumacher,7,1:46.691
2022,9,9,zhou,8,1:46.997
2022,9,9,ricciardo,9,1:47.368
2022,9,9,albon,10,1:48.251
2022,9,9,bottas,11,1:48.885
2022,9,9,norris,12,1:50.613
2022,9,9,leclerc,13,1:50.618
2022,9,9,stroll,14,1:49.067
2022,9,9,tsunoda,15,2:02.570
2022,9,9,vettel,16,1:47.867
2022,9,9,gasly,17,1:48.300
2022,9,9,latifi,18,2:01.354
2022,9,9,kevin_magnussen,19,1:49.870
2022,9,10,sainz,1,1:45.981
2022,9,10,alonso,2,1:45.992
2022,9,10,max_verstappen,3,1:44.647
2022,9,10,russell,4,1:44.903
2022,9,10,ocon,5,1:43.130
2022,9,10,hamilton,6,1:42.149
2022,9,10,mick_schumacher,7,1:42.964
2022,9,10,zhou,8,1:42.772
2022,9,10,ricciardo,9,1:41.988
2022,9,10,albon,10,1:40.051
2022,9,10,bottas,11,1:39.626
2022,9,10,norris,12,1:37.801
2022,9,10,leclerc,13,1:38.449
2022,9,10,stroll,14,1:39.170
2022,9,10,tsunoda,15,1:36.651
2022,9,10,vettel,16,1:34.320
2022,9,10,gasly,17,1:33.442
2022,9,10,latifi,18,1:33.955
2022,9,10,kevin_magnussen,19,1:30.606
2022,9,11,sainz,1,1:17.654
2022,9,11,alonso,2,1:18.773
2022,9,11,max_verstappen,3,1:17.808
2022,9,11,russell,4,1:18.951
2022,9,11,ocon,5,1:19.457
2022,9,11,hamilton,6,1:18.734
2022,9,11,mick_schumacher,7,1:19.589
2022,9,11,zhou,8,1:19.243
2022,9,11,ricciardo,9,1:19.735
2022,9,11,albon,10,1:19.354
2022,9,11,bottas,11,1:19.510
2022,9,11,norris,12,1:19.648
2022,9,11,leclerc,13,1:19.065
2022,9,11,stroll,14,1:19.571
2022,9,11,tsunoda,15,1:19.884
2022,9,11,vettel,16,1:19.033
2022,9,11,gasly,17,1:18.739
2022,9,11,latifi,18,1:20.548
2022,9,11,kevin_magnussen,19,1:18.046
2022,9,12,sainz,1,1:17.480
2022,9,12,alonso,2,1:18.499
2022,9,12,max_verstappen,3,1:17.370
2022,9,12,russell,4,1:18.261
2022,9,12,hamilton,5,1:18.187
2022,9,12,ocon,6,1:19.847
2022,9,12,mick_schumacher,7,1:19.402
2022,9,12,zhou,8,1:19.642
2022,9,12,ricciardo,9,1:19.601
2022,9,12,albon,10,1:19.472
2022,9,12,bottas,11,1:19.355
2022,9,12,norris,12,1:19.465
2022,9,12,leclerc,13,1:19.245
2022,9,12,stroll,14,1:19.815
2022,9,12,tsunoda,15,1:18.532
2022,9,12,vettel,16,1:18.691
2022,9,12,gasly,17,1:18.675
2022,9,12,latifi,18,1:19.765
2022,9,12,kevin_magnussen,19,1:18.458
2022,9,13,sainz,1,1:17.675
2022,9,13,alonso,2,1:18.783
2022,9,13,max_verstappen,3,1:17.518
2022,9,13,russell,4,1:18.052
2022,9,13,hamilton,5,1:17.973
2022,9,13,ocon,6,1:18.946
2022,9,13,mick_schumacher,7,1:18.967
2022,9,13,zhou,8,1:19.012
2022,9,13,ricciardo,9,1:19.157
2022,9,13,albon,10,1:19.720
2022,9,13,bottas,11,1:19.584
2022,9,13,leclerc,12,1:19.277
2022,9,13,norris,13,1:19.973
2022,9,13,stroll,14,1:19.372
2022,9,13,tsunoda,15,1:18.608
2022,9,13,vettel,16,1:18.991
2022,9,13,gasly,17,1:18.549
2022,9,13,latifi,18,1:19.429
2022,9,13,kevin_magnussen,19,1:18.461
2022,9,14,sainz,1,1:18.361
2022,9,14,alonso,2,1:18.671
2022,9,14,max_verstappen,3,1:17.791
2022,9,14,russell,4,1:17.773
2022,9,14,hamilton,5,1:17.726
2022,9,14,ocon,6,1:18.808
2022,9,14,mick_schumacher,7,1:19.238
2022,9,14,zhou,8,1:18.923
2022,9,14,ricciardo,9,1:19.523
2022,9,14,albon,10,1:19.436
2022,9,14,bottas,11,1:19.661
2022,9,14,leclerc,12,1:19.232
2022,9,14,norris,13,1:19.826
2022,9,14,stroll,14,1:19.444
2022,9,14,tsunoda,15,1:18.660
2022,9,14,vettel,16,1:18.870
2022,9,14,gasly,17,1:19.232
2022,9,14,latifi,18,1:19.934
2022,9,14,kevin_magnussen,19,1:19.056
2022,9,15,sainz,1,1:18.073
2022,9,15,max_verstappen,2,1:18.076
2022,9,15,alonso,3,1:19.534
2022,9,15,russell,4,1:18.125
2022,9,15,hamilton,5,1:17.820
2022,9,15,ocon,6,1:19.096
2022,9,15,mick_schumacher,7,1:19.252
2022,9,15,zhou,8,1:19.520
2022,9,15,ricciardo,9,1:19.570
2022,9,15,albon,10,1:19.849
2022,9,15,bottas,11,1:19.506
2022,9,15,leclerc,12,1:19.631
2022,9,15,norris,13,1:19.787
2022,9,15,stroll,14,1:19.575
2022,9,15,tsunoda,15,1:18.309
2022,9,15,vettel,16,1:18.654
2022,9,15,gasly,17,1:18.631
2022,9,15,kevin_magnussen,18,1:19.404
2022,9,15,latifi,19,1:20.591
2022,9,16,sainz,1,1:17.764
2022,9,16,max_verstappen,2,1:17.457
2022,9,16,alonso,3,1:18.973
2022,9,16,russell,4,1:18.019
2022,9,16,hamilton,5,1:17.904
2022,9,16,ocon,6,1:18.915
2022,9,16,mick_schumacher,7,1:19.830
2022,9,16,zhou,8,1:19.506
2022,9,16,ricciardo,9,1:19.509
2022,9,16,albon,10,1:20.496
2022,9,16,bottas,11,1:20.545
2022,9,16,leclerc,12,1:20.453
2022,9,16,norris,13,1:20.241
2022,9,16,stroll,14,1:19.939
2022,9,16,tsunoda,15,1:18.549
2022,9,16,vettel,16,1:18.642
2022,9,16,gasly,17,1:18.645
2022,9,16,kevin_magnussen,18,1:19.171
2022,9,16,latifi,19,1:20.172
2022,9,17,sainz,1,1:17.706
2022,9,17,max_verstappen,2,1:17.356
2022,9,17,alonso,3,1:18.975
2022,9,17,russell,4,1:18.152
2022,9,17,hamilton,5,1:18.019
2022,9,17,ocon,6,1:18.902
2022,9,17,mick_schumacher,7,1:19.598
2022,9,17,zhou,8,1:19.954
2022,9,17,ricciardo,9,1:19.643
2022,9,17,bottas,10,1:19.765
2022,9,17,leclerc,11,1:20.294
2022,9,17,albon,12,1:20.927
2022,9,17,norris,13,1:19.862
2022,9,17,stroll,14,1:19.825
2022,9,17,tsunoda,15,1:18.493
2022,9,17,vettel,16,1:18.859
2022,9,17,gasly,17,1:18.677
2022,9,17,kevin_magnussen,18,1:18.908
2022,9,17,latifi,19,1:19.952
2022,9,18,sainz,1,1:17.851
2022,9,18,max_verstappen,2,1:17.450
2022,9,18,alonso,3,1:19.256
2022,9,18,russell,4,1:17.873
2022,9,18,hamilton,5,1:17.855
2022,9,18,ocon,6,1:19.088
2022,9,18,mick_schumacher,7,1:19.142
2022,9,18,zhou,8,1:19.230
2022,9,18,ricciardo,9,1:19.444
2022,9,18,bottas,10,1:19.258
2022,9,18,leclerc,11,1:18.702
2022,9,18,norris,12,1:20.362
2022,9,18,stroll,13,1:19.940
2022,9,18,tsunoda,14,1:18.721
2022,9,18,vettel,15,1:18.975
2022,9,18,gasly,16,1:18.993
2022,9,18,albon,17,1:36.605
2022,9,18,kevin_magnussen,18,1:18.641
2022,9,18,latifi,19,1:19.869
2022,9,19,sainz,1,1:17.765
2022,9,19,max_verstappen,2,1:17.458
2022,9,19,alonso,3,1:19.279
2022,9,19,hamilton,4,1:17.926
2022,9,19,russell,5,1:34.337
2022,9,19,bottas,6,1:28.829
2022,9,19,ocon,7,1:38.624
2022,9,19,leclerc,8,1:29.248
2022,9,19,stroll,9,1:30.523
2022,9,19,zhou,10,1:41.392
2022,9,19,tsunoda,11,1:30.601
2022,9,19,ricciardo,12,1:45.448
2022,9,19,gasly,13,1:33.085
2022,9,19,vettel,14,1:45.322
2022,9,19,kevin_magnussen,15,1:35.118
2022,9,19,albon,16,1:39.132
2022,9,19,latifi,17,1:38.027
2022,9,19,norris,18,2:02.715
2022,9,20,max_verstappen,1,1:46.720
2022,9,20,alonso,2,1:47.108
2022,9,20,sainz,3,1:59.333
2022,9,20,hamilton,4,1:46.918
2022,9,20,russell,5,1:42.984
2022,9,20,ocon,6,1:39.319
2022,9,20,bottas,7,1:40.060
2022,9,20,leclerc,8,1:39.707
2022,9,20,stroll,9,1:37.629
2022,9,20,zhou,10,1:37.141
2022,9,20,tsunoda,11,1:36.253
2022,9,20,ricciardo,12,1:34.705
2022,9,20,gasly,13,1:33.501
2022,9,20,vettel,14,1:29.725
2022,9,20,kevin_magnussen,15,1:31.980
2022,9,20,albon,16,1:31.737
2022,9,20,latifi,17,1:29.388
2022,9,20,norris,18,1:27.203
2022,9,21,max_verstappen,1,1:19.307
2022,9,21,alonso,2,1:19.228
2022,9,21,sainz,3,1:20.548
2022,9,21,hamilton,4,1:18.711
2022,9,21,russell,5,1:18.708
2022,9,21,ocon,6,1:18.547
2022,9,21,leclerc,7,1:20.077
2022,9,21,bottas,8,1:20.584
2022,9,21,stroll,9,1:19.445
2022,9,21,zhou,10,1:18.683
2022,9,21,tsunoda,11,1:18.444
2022,9,21,ricciardo,12,1:19.162
2022,9,21,gasly,13,1:18.792
2022,9,21,vettel,14,1:18.310
2022,9,21,kevin_magnussen,15,1:18.580
2022,9,21,albon,16,1:19.373
2022,9,21,norris,17,1:19.373
2022,9,21,latifi,18,1:20.283
2022,9,22,max_verstappen,1,1:17.592
2022,9,22,sainz,2,1:17.533
2022,9,22,alonso,3,1:19.991
2022,9,22,hamilton,4,1:18.438
2022,9,22,russell,5,1:18.520
2022,9,22,ocon,6,1:18.732
2022,9,22,leclerc,7,1:18.895
2022,9,22,bottas,8,1:20.110
2022,9,22,stroll,9,1:19.850
2022,9,22,zhou,10,1:19.100
2022,9,22,tsunoda,11,1:19.235
2022,9,22,ricciardo,12,1:19.312
2022,9,22,gasly,13,1:19.086
2022,9,22,vettel,14,1:18.498
2022,9,22,kevin_magnussen,15,1:18.717
2022,9,22,albon,16,1:19.518
2022,9,22,norris,17,1:19.317
2022,9,22,latifi,18,1:20.347
2022,9,23,max_verstappen,1,1:17.634
2022,9,23,sainz,2,1:17.564
2022,9,23,hamilton,3,1:18.758
2022,9,23,alonso,4,1:19.879
2022,9,23,russell,5,1:18.129
2022,9,23,ocon,6,1:18.816
2022,9,23,leclerc,7,1:18.242
2022,9,23,bottas,8,1:19.214
2022,9,23,stroll,9,1:19.447
2022,9,23,zhou,10,1:19.468
2022,9,23,tsunoda,11,1:19.431
2022,9,23,ricciardo,12,1:19.076
2022,9,23,gasly,13,1:19.153
2022,9,23,vettel,14,1:18.501
2022,9,23,kevin_magnussen,15,1:18.753
2022,9,23,albon,16,1:19.514
2022,9,23,norris,17,1:18.699
2022,9,23,latifi,18,1:19.941
2022,9,24,max_verstappen,1,1:17.581
2022,9,24,sainz,2,1:17.534
2022,9,24,hamilton,3,1:18.099
2022,9,24,alonso,4,1:19.672
2022,9,24,russell,5,1:17.735
2022,9,24,ocon,6,1:18.822
2022,9,24,leclerc,7,1:17.901
2022,9,24,bottas,8,1:18.935
2022,9,24,stroll,9,1:19.259
2022,9,24,zhou,10,1:19.461
2022,9,24,tsunoda,11,1:19.238
2022,9,24,ricciardo,12,1:19.235
2022,9,24,gasly,13,1:19.210
2022,9,24,vettel,14,1:18.483
2022,9,24,kevin_magnussen,15,1:18.954
2022,9,24,albon,16,1:19.111
2022,9,24,norris,17,1:18.710
2022,9,24,latifi,18,1:19.553
2022,9,25,max_verstappen,1,1:17.676
2022,9,25,sainz,2,1:17.458
2022,9,25,hamilton,3,1:17.996
2022,9,25,alonso,4,1:19.566
2022,9,25,russell,5,1:17.795
2022,9,25,ocon,6,1:18.664
2022,9,25,leclerc,7,1:17.977
2022,9,25,bottas,8,1:18.670
2022,9,25,stroll,9,1:18.908
2022,9,25,zhou,10,1:18.884
2022,9,25,tsunoda,11,1:19.611
2022,9,25,ricciardo,12,1:19.091
2022,9,25,gasly,13,1:19.227
2022,9,25,vettel,14,1:18.744
2022,9,25,kevin_magnussen,15,1:18.864
2022,9,25,albon,16,1:19.049
2022,9,25,norris,17,1:18.643
2022,9,25,latifi,18,1:19.629
2022,9,26,max_verstappen,1,1:17.418
2022,9,26,sainz,2,1:17.210
2022,9,26,hamilton,3,1:17.793
2022,9,26,alonso,4,1:19.759
2022,9,26,russell,5,1:17.895
2022,9,26,ocon,6,1:18.163
2022,9,26,leclerc,7,1:18.070
2022,9,26,bottas,8,1:18.744
2022,9,26,stroll,9,1:19.022
2022,9,26,zhou,10,1:19.110
2022,9,26,tsunoda,11,1:18.892
2022,9,26,ricciardo,12,1:19.014
2022,9,26,gasly,13,1:18.764
2022,9,26,vettel,14,1:18.651
2022,9,26,kevin_magnussen,15,1:18.814
2022,9,26,albon,16,1:19.115
2022,9,26,norris,17,1:18.861
2022,9,26,latifi,18,1:19.806
2022,9,27,max_verstappen,1,1:17.528
2022,9,27,sainz,2,1:17.351
2022,9,27,hamilton,3,1:18.030
2022,9,27,alonso,4,1:19.874
2022,9,27,russell,5,1:18.234
2022,9,27,ocon,6,1:18.543
2022,9,27,leclerc,7,1:18.603
2022,9,27,bottas,8,1:18.902
2022,9,27,stroll,9,1:19.302
2022,9,27,zhou,10,1:19.283
2022,9,27,tsunoda,11,1:19.003
2022,9,27,ricciardo,12,1:19.018
2022,9,27,gasly,13,1:19.171
2022,9,27,vettel,14,1:18.745
2022,9,27,kevin_magnussen,15,1:19.108
2022,9,27,albon,16,1:19.006
2022,9,27,norris,17,1:18.342
2022,9,27,latifi,18,1:19.796
2022,9,28,max_verstappen,1,1:17.430
2022,9,28,sainz,2,1:17.258
2022,9,28,hamilton,3,1:17.885
2022,9,28,russell,4,1:18.137
2022,9,28,ocon,5,1:18.826
2022,9,28,alonso,6,1:35.395
2022,9,28,leclerc,7,1:19.043
2022,9,28,bottas,8,1:18.831
2022,9,28,stroll,9,1:19.547
2022,9,28,zhou,10,1:19.354
2022,9,28,tsunoda,11,1:19.287
2022,9,28,ricciardo,12,1:18.860
2022,9,28,gasly,13,1:19.315
2022,9,28,vettel,14,1:18.908
2022,9,28,kevin_magnussen,15,1:18.973
2022,9,28,albon,16,1:19.248
2022,9,28,norris,17,1:19.123
2022,9,28,latifi,18,1:19.897
2022,9,29,max_verstappen,1,1:17.426
2022,9,29,sainz,2,1:17.343
2022,9,29,hamilton,3,1:17.739
2022,9,29,russell,4,1:17.955
2022,9,29,ocon,5,1:18.854
2022,9,29,leclerc,6,1:18.727
2022,9,29,alonso,7,1:21.810
2022,9,29,bottas,8,1:18.921
2022,9,29,stroll,9,1:19.708
2022,9,29,zhou,10,1:19.724
2022,9,29,tsunoda,11,1:19.506
2022,9,29,ricciardo,12,1:19.023
2022,9,29,gasly,13,1:19.405
2022,9,29,vettel,14,1:18.571
2022,9,29,kevin_magnussen,15,1:19.099
2022,9,29,albon,16,1:19.244
2022,9,29,norris,17,1:19.166
2022,9,29,latifi,18,1:20.247
2022,9,30,max_verstappen,1,1:17.541
2022,9,30,sainz,2,1:17.311
2022,9,30,hamilton,3,1:17.811
2022,9,30,russell,4,1:17.955
2022,9,30,ocon,5,1:18.594
2022,9,30,leclerc,6,1:18.567
2022,9,30,alonso,7,1:18.769
2022,9,30,bottas,8,1:19.042
2022,9,30,stroll,9,1:19.805
2022,9,30,zhou,10,1:19.828
2022,9,30,tsunoda,11,1:19.804
2022,9,30,ricciardo,12,1:19.524
2022,9,30,vettel,13,1:19.567
2022,9,30,gasly,14,1:20.179
2022,9,30,kevin_magnussen,15,1:19.055
2022,9,30,albon,16,1:19.225
2022,9,30,norris,17,1:19.378
2022,9,30,latifi,18,1:21.537
2022,9,31,max_verstappen,1,1:17.458
2022,9,31,sainz,2,1:17.533
2022,9,31,hamilton,3,1:18.137
2022,9,31,russell,4,1:18.398
2022,9,31,ocon,5,1:18.811
2022,9,31,leclerc,6,1:18.673
2022,9,31,alonso,7,1:18.713
2022,9,31,bottas,8,1:18.948
2022,9,31,stroll,9,1:19.270
2022,9,31,zhou,10,1:19.458
2022,9,31,tsunoda,11,1:19.535
2022,9,31,ricciardo,12,1:19.130
2022,9,31,vettel,13,1:19.036
2022,9,31,gasly,14,1:20.584
2022,9,31,kevin_magnussen,15,1:19.569
2022,9,31,albon,16,1:19.254
2022,9,31,norris,17,1:19.268
2022,9,31,latifi,18,1:20.673
2022,9,32,max_verstappen,1,1:17.866
2022,9,32,sainz,2,1:17.675
2022,9,32,hamilton,3,1:18.299
2022,9,32,russell,4,1:17.915
2022,9,32,ocon,5,1:18.511
2022,9,32,leclerc,6,1:18.574
2022,9,32,alonso,7,1:18.749
2022,9,32,bottas,8,1:18.992
2022,9,32,stroll,9,1:19.083
2022,9,32,zhou,10,1:19.188
2022,9,32,tsunoda,11,1:19.370
2022,9,32,ricciardo,12,1:19.329
2022,9,32,vettel,13,1:18.728
2022,9,32,gasly,14,1:20.165
2022,9,32,kevin_magnussen,15,1:19.516
2022,9,32,albon,16,1:19.155
2022,9,32,norris,17,1:19.271
2022,9,32,latifi,18,1:20.264
2022,9,33,max_verstappen,1,1:17.724
2022,9,33,sainz,2,1:17.666
2022,9,33,hamilton,3,1:18.104
2022,9,33,russell,4,1:17.891
2022,9,33,ocon,5,1:18.371
2022,9,33,leclerc,6,1:18.323
2022,9,33,alonso,7,1:18.323
2022,9,33,bottas,8,1:18.725
2022,9,33,stroll,9,1:18.916
2022,9,33,zhou,10,1:18.881
2022,9,33,tsunoda,11,1:18.960
2022,9,33,ricciardo,12,1:19.019
2022,9,33,vettel,13,1:18.638
2022,9,33,gasly,14,1:19.604
2022,9,33,kevin_magnussen,15,1:19.208
2022,9,33,albon,16,1:18.934
2022,9,33,norris,17,1:18.962
2022,9,33,latifi,18,1:21.802
2022,9,34,max_verstappen,1,1:17.595
2022,9,34,sainz,2,1:17.707
2022,9,34,hamilton,3,1:17.793
2022,9,34,russell,4,1:17.945
2022,9,34,ocon,5,1:18.507
2022,9,34,leclerc,6,1:18.647
2022,9,34,alonso,7,1:18.240
2022,9,34,bottas,8,1:18.860
2022,9,34,stroll,9,1:19.412
2022,9,34,zhou,10,1:19.286
2022,9,34,tsunoda,11,1:19.070
2022,9,34,ricciardo,12,1:19.159
2022,9,34,vettel,13,1:19.035
2022,9,34,gasly,14,1:19.559
2022,9,34,kevin_magnussen,15,1:19.222
2022,9,34,albon,16,1:19.184
2022,9,34,norris,17,1:19.025
2022,9,34,latifi,18,1:20.124
2022,9,35,max_verstappen,1,1:17.634
2022,9,35,sainz,2,1:17.474
2022,9,35,hamilton,3,1:17.923
2022,9,35,russell,4,1:17.836
2022,9,35,ocon,5,1:18.382
2022,9,35,leclerc,6,1:18.504
2022,9,35,alonso,7,1:18.146
2022,9,35,bottas,8,1:18.793
2022,9,35,stroll,9,1:19.254
2022,9,35,zhou,10,1:19.244
2022,9,35,tsunoda,11,1:19.179
2022,9,35,ricciardo,12,1:19.082
2022,9,35,vettel,13,1:18.662
2022,9,35,gasly,14,1:19.375
2022,9,35,kevin_magnussen,15,1:19.263
2022,9,35,albon,16,1:19.201
2022,9,35,norris,17,1:19.276
2022,9,35,latifi,18,1:22.060
2022,9,36,max_verstappen,1,1:17.817
2022,9,36,sainz,2,1:17.298
2022,9,36,hamilton,3,1:18.092
2022,9,36,russell,4,1:17.671
2022,9,36,ocon,5,1:18.435
2022,9,36,leclerc,6,1:18.339
2022,9,36,alonso,7,1:18.062
2022,9,36,bottas,8,1:19.016
2022,9,36,stroll,9,1:19.470
2022,9,36,zhou,10,1:19.494
2022,9,36,tsunoda,11,1:19.489
2022,9,36,ricciardo,12,1:19.278
2022,9,36,vettel,13,1:18.815
2022,9,36,kevin_magnussen,14,1:19.632
2022,9,36,albon,15,1:19.268
2022,9,36,norris,16,1:20.554
2022,9,36,gasly,17,1:35.091
2022,9,36,latifi,18,1:20.185
2022,9,37,max_verstappen,1,1:17.722
2022,9,37,sainz,2,1:17.673
2022,9,37,hamilton,3,1:18.179
2022,9,37,russell,4,1:17.649
2022,9,37,ocon,5,1:18.396
2022,9,37,leclerc,6,1:18.645
2022,9,37,alonso,7,1:18.291
2022,9,37,bottas,8,1:18.861
2022,9,37,stroll,9,1:19.513
2022,9,37,zhou,10,1:19.432
2022,9,37,tsunoda,11,1:19.434
2022,9,37,ricciardo,12,1:19.225
2022,9,37,vettel,13,1:19.053
2022,9,37,kevin_magnussen,14,1:18.800
2022,9,37,albon,15,1:20.493
2022,9,37,norris,16,1:19.134
2022,9,37,gasly,17,1:22.058
2022,9,37,latifi,18,1:41.659
2022,9,38,max_verstappen,1,1:17.695
2022,9,38,sainz,2,1:17.380
2022,9,38,hamilton,3,1:17.695
2022,9,38,russell,4,1:17.565
2022,9,38,ocon,5,1:18.321
2022,9,38,leclerc,6,1:18.087
2022,9,38,alonso,7,1:18.481
2022,9,38,bottas,8,1:18.732
2022,9,38,stroll,9,1:19.294
2022,9,38,zhou,10,1:19.501
2022,9,38,tsunoda,11,1:19.517
2022,9,38,ricciardo,12,1:19.538
2022,9,38,vettel,13,1:19.088
2022,9,38,kevin_magnussen,14,1:18.931
2022,9,38,albon,15,1:19.027
2022,9,38,norris,16,1:19.187
2022,9,38,gasly,17,1:18.945
2022,9,38,latifi,18,1:26.728
2022,9,39,max_verstappen,1,1:17.707
2022,9,39,sainz,2,1:17.500
2022,9,39,hamilton,3,1:17.878
2022,9,39,russell,4,1:17.786
2022,9,39,ocon,5,1:18.611
2022,9,39,leclerc,6,1:18.434
2022,9,39,alonso,7,1:18.791
2022,9,39,bottas,8,1:18.750
2022,9,39,stroll,9,1:19.042
2022,9,39,zhou,10,1:19.295
2022,9,39,tsunoda,11,1:19.505
2022,9,39,ricciardo,12,1:19.526
2022,9,39,vettel,13,1:19.072
2022,9,39,kevin_magnussen,14,1:18.858
2022,9,39,albon,15,1:19.068
2022,9,39,norris,16,1:19.202
2022,9,39,gasly,17,1:18.835
2022,9,39,latifi,18,1:19.052
2022,9,40,max_verstappen,1,1:17.809
2022,9,40,sainz,2,1:17.362
2022,9,40,hamilton,3,1:17.605
2022,9,40,russell,4,1:17.400
2022,9,40,ocon,5,1:18.510
2022,9,40,leclerc,6,1:18.651
2022,9,40,alonso,7,1:18.198
2022,9,40,bottas,8,1:18.503
2022,9,40,stroll,9,1:18.911
2022,9,40,zhou,10,1:18.638
2022,9,40,tsunoda,11,1:18.766
2022,9,40,ricciardo,12,1:18.978
2022,9,40,vettel,13,1:19.175
2022,9,40,kevin_magnussen,14,1:21.211
2022,9,40,albon,15,1:20.948
2022,9,40,norris,16,1:20.548
2022,9,40,gasly,17,1:19.632
2022,9,40,latifi,18,1:18.779
2022,9,41,max_verstappen,1,1:18.371
2022,9,41,sainz,2,1:17.847
2022,9,41,hamilton,3,1:18.160
2022,9,41,russell,4,1:17.389
2022,9,41,ocon,5,1:18.538
2022,9,41,alonso,6,1:18.440
2022,9,41,bottas,7,1:18.691
2022,9,41,stroll,8,1:19.057
2022,9,41,leclerc,9,1:37.332
2022,9,41,zhou,10,1:19.101
2022,9,41,tsunoda,11,1:19.139
2022,9,41,ricciardo,12,1:18.932
2022,9,41,vettel,13,1:19.109
2022,9,41,kevin_magnussen,14,1:19.371
2022,9,41,albon,15,1:19.580
2022,9,41,norris,16,1:19.875
2022,9,41,gasly,17,1:19.827
2022,9,41,latifi,18,1:18.738
2022,9,42,max_verstappen,1,1:18.191
2022,9,42,sainz,2,1:18.352
2022,9,42,hamilton,3,1:17.949
2022,9,42,russell,4,1:17.968
2022,9,42,ocon,5,1:18.590
